num_evaluations,bfgs_best,best_vanilla_cmaes,best_1,best_2,best_7,best_19,best_25,best_50,best_100,best_187,best_250,best_500,best_750
33,29322.389377697993,,,,,,,,,,,,
40,,30700.11554977454,30700.11554977454,,,,,,,,,,
44,28549.44406327719,,,,,,,,,,,,
55,18394.184655106703,,,,,,,,,,,,
66,10108.04069664249,,,,,,,,,,,,
73,,30262.176303387754,28053.36092710293,,,,,,,,,,
77,9353.806198488146,,,,,,,,,,,,
80,,29824.237057000973,25242.008289114056,29824.237057000973,,,,,,,,,
84,,29543.46120135948,22430.655651125184,28922.712067474513,,,,,,,,,
88,9036.82521259307,,,,,,,,,,,,
95,,29262.685345717997,15773.309882050211,28021.18707794805,,,,,,,,,
99,8750.780993786833,,,,,,,,,,,,
106,,28981.909490076512,12463.47617763543,27119.66208842159,,,,,,,,,
110,8668.47185432446,,,,,,,,,,,,
113,,28701.13363443502,12417.621543822266,26218.13709889513,,,,,,,,,
117,,28420.357778793532,12371.7669100091,24589.040810978488,,,,,,,,,
120,,28139.58192315204,12340.902288325395,22959.944523061844,,,,,,,,,
121,8560.866651534723,,,,,,,,,,,,
124,,27830.150053665537,12310.037666641689,21330.8482351452,,,,,,,,,
128,,27520.718184179026,12279.17304495798,17681.201227346774,,,,,,,,,
132,8452.23612061472,,,,,,,,,,,,
135,,27211.286314692516,12250.933434626995,14031.554219548347,,,,,,,,,
139,,26901.85444520601,12222.693824296011,12284.971374614359,,,,,,,,,
143,8274.236943085498,,,,,,,,,,,,
146,,26592.422575719498,12184.548826731514,10538.388529680375,,,,,,,,,
150,,26282.990706232995,12146.403829167019,9947.479896663783,,,,,,,,,
154,8088.874044840374,,,,,,,,,,,,
157,,25973.55883674648,12099.702030053042,9356.571263647193,,,,,,,,,
160,,25664.126967259974,12053.000230939066,9152.804056578321,,,,,,,,,
161,,25164.752033728004,12006.298431825091,8949.03684950945,,,,,,,,,
165,7780.690185879381,,,,,,,,,,,,
168,,24665.377100196038,11914.346234325461,8745.269642440579,,,,,,,,,
172,,24166.002166664068,11822.394036825834,8665.512494646468,,,,,,,,,
176,7724.44554354409,,,,,,,,,,,,
179,,23666.6272331321,11744.823322617682,8585.755346852358,,,,,,,,,
183,,23167.25229960013,11667.25260840953,8492.156140234616,,,,,,,,,
187,7664.318452997045,,,,,,,,,,,,
190,,22667.877366068165,11590.48965538074,8398.556933616876,,,,,,,,,
198,7606.973601427969,,,,,,,,,,,,
200,,22168.502432536196,11513.726702351949,8368.445306997888,,,,,,,,,
201,,21536.410894135966,11436.96374932316,8338.3336803789,,,,,,,,,
205,,20904.31935573574,11360.200796294372,8309.515133455456,,,,,,,,,
209,7592.583693107003,,,,,,,,,,,,
212,,20272.227817335515,11279.793498667295,8280.69658653201,,,,,,,,,
216,,19640.13627893529,11199.386201040219,8265.01507267079,,,,,,,,,
220,7578.48802463455,,,,,,,,,,,,
223,,19008.04474053506,11163.88879191464,8249.333558809569,,,,,,,,,
227,,18375.953202134835,11128.391382789061,8227.355373442631,,,,,,,,,
231,7556.1541784035535,,,,,,,,,,,,
234,,17743.861663734606,11061.8954297528,8205.377188075694,,,,,,,,,
238,,17111.770125334377,10995.399476716539,8200.906570280053,,,,,,,,,
240,,16479.67858693415,10938.755187205034,8196.435952484408,,,,,,,,,
242,7526.437405335821,,,,,,,,,,,,
245,,15794.68995099015,10882.110897693525,8191.965334688766,,,,,,,,,
249,,15109.701315046152,10825.466608182018,8182.126003123951,,,,,,,,,
253,7499.83609101843,,,,,,,,,,,,
256,,14424.71267910215,10785.870704978026,8172.286671559134,,,,,,,,,
260,,13739.72404315815,10746.274801774038,8166.486717727545,,,,,,,,,
264,7471.50602949214,,,,,,,,,,,,
267,,13054.73540721415,10727.005222387743,8160.686763895955,,,,,,,,,
271,,12369.746771270147,10707.735643001446,8153.191843169965,,,,,,,,,
275,7449.105822672028,,,,,,,,,,,,
278,,11684.758135326147,10696.957383772466,8145.696922443973,,,,,,,,,
280,,10999.769499382146,10686.179124543483,8143.674405446921,10999.769499382146,,,,,,,,
282,,10392.335751490793,10675.400865314503,8141.651888449868,10989.740636810597,,,,,,,,
286,7434.481071474794,,,,,,,,,,,,
289,,9784.902003599438,10673.292426244465,8139.6293714528165,10979.711774239047,,,,,,,,
293,,9177.468255708085,10671.183987174427,8137.914223151754,10969.682911667498,,,,,,,,
297,7425.580119745536,,,,,,,,,,,,
300,,8570.03450781673,10667.603792216763,8136.199074850692,10959.654049095949,,,,,,,,
304,,7962.600759925374,10664.023597259098,8134.74537552758,10949.6251865244,,,,,,,,
