num_evaluations,bfgs_best,best_vanilla_cmaes,best_1,best_2,best_7,best_19,best_25,best_50,best_100,best_187,best_250,best_500,best_750
22,93129.58045823054,,,,,,,,,,,,
40,,87689.6684817326,87689.6684817326,,,,,,,,,,
44,74510.89828291487,,,,,,,,,,,,
55,53159.44470176968,,,,,,,,,,,,
62,,87213.39788121331,85658.43762482719,,,,,,,,,,
66,36971.210896084034,,,,,,,,,,,,
73,,86737.12728069404,82132.17947368587,,,,,,,,,,
77,35359.95433009788,,,,,,,,,,,,
80,,86260.85668017475,77900.24475327045,86260.85668017475,,,,,,,,,
84,,86013.45567904772,73668.31003285504,85171.64121490208,,,,,,,,,
88,33793.15786420471,,,,,,,,,,,,
95,,85766.05467792069,56662.48530764686,84082.42574962942,,,,,,,,,
99,32723.67500375248,,,,,,,,,,,,
102,,85518.65367679365,45966.765182769814,82993.21028435673,,,,,,,,,
106,,85271.25267566662,35271.045057892785,80788.68481787965,,,,,,,,,
110,31458.461239891174,,,,,,,,,,,,
113,,85023.85167453959,32979.93182459553,78584.15935140256,,,,,,,,,
117,,84776.45067341256,30688.81859129828,75304.92889050863,,,,,,,,,
120,,84529.04967228553,30226.28591654473,72025.69842961471,,,,,,,,,
121,30590.163847234147,,,,,,,,,,,,
124,,84075.2544953844,29763.753241791186,68746.4679687208,,,,,,,,,
128,,83621.45931848329,29301.220567037642,62784.604946311345,,,,,,,,,
132,30024.7231720309,,,,,,,,,,,,
135,,83167.66414158218,28913.231058575504,56822.74192390191,,,,,,,,,
139,,82713.86896468105,28525.241550113373,48451.466192031854,,,,,,,,,
143,29545.73615089473,,,,,,,,,,,,
146,,82260.07378777993,28216.28021601143,40080.19046016181,,,,,,,,,
150,,81806.27861087881,27907.31888190948,36698.333793766345,,,,,,,,,
154,29190.856420792017,,,,,,,,,,,,
157,,81352.48343397769,27877.093794119362,33316.47712737089,,,,,,,,,
160,,80898.68825707657,27846.868706329253,32594.937857860925,,,,,,,,,
161,,80228.74495106984,27816.64361853914,31873.398588350963,,,,,,,,,
165,29030.34848628781,,,,,,,,,,,,
168,,79558.8016450631,27803.2072632225,31151.859318840998,,,,,,,,,
172,,78888.85833905634,27789.770907905862,30836.40864371825,,,,,,,,,
176,28841.66499235356,,,,,,,,,,,,
179,,78218.91503304962,27741.723329806053,30520.957968595496,,,,,,,,,
183,,77548.97172704288,27693.675751706247,30325.355306427682,,,,,,,,,
187,28710.47818115762,,,,,,,,,,,,
190,,76879.02842103614,27632.694955769897,30129.752644259872,,,,,,,,,
194,,76209.0851150294,27571.71415983354,30081.529312723393,,,,,,,,,
198,28622.106583989902,,,,,,,,,,,,
200,,75539.14180902267,27511.18832848409,30033.305981186906,,,,,,,,,
201,,74741.67066172283,27450.662497134635,29985.082649650423,,,,,,,,,
205,,73944.199514423,27390.136665785183,29889.403887026456,,,,,,,,,
209,28592.390427510876,,,,,,,,,,,,
212,,73146.72836712317,27241.809905625734,29793.725124402485,,,,,,,,,
216,,72349.25721982334,27093.48314546629,29751.24665685352,,,,,,,,,
220,28575.240645287908,,,,,,,,,,,,
223,,71551.78607252352,26773.65837684296,29708.768189304545,,,,,,,,,
227,,70754.31492522368,26453.833608219626,29667.82883616347,,,,,,,,,
231,28507.036268361768,,,,,,,,,,,,
234,,69956.84377792386,26080.643829064047,29626.889483022394,,,,,,,,,
238,,69159.37263062403,25707.45404990847,29594.512525844017,,,,,,,,,
240,,68361.9014833242,25479.61703146191,29562.13556866563,,,,,,,,,
242,28437.350579905316,,,,,,,,,,,,
245,,66581.15319895158,25251.78001301535,29529.758611487247,,,,,,,,,
249,,64800.40491457896,25023.942994568784,29446.118094714686,,,,,,,,,
253,28285.98625425723,,,,,,,,,,,,
256,,63019.656630206344,24815.48181361987,29362.477577942114,,,,,,,,,
260,,61238.90834583373,24607.020632670952,29289.882922645676,,,,,,,,,
264,28147.969750791417,,,,,,,,,,,,
267,,59458.160061461116,24383.75152479416,29217.288267349235,,,,,,,,,
271,,57677.4117770885,24160.482416917366,29158.414050274598,,,,,,,,,
275,28098.94379750089,,,,,,,,,,,,
280,,55896.66349271588,24027.42006913966,29099.53983319996,55896.66349271588,,,,,,,,
282,,54387.98911892243,23894.35772136196,29040.665616125323,55749.43310733363,,,,,,,,
286,28076.09162884602,,,,,,,,,,,,
289,,52879.314745128984,23821.021466952432,28981.79139905069,55602.20272195138,,,,,,,,
293,,51370.640371335525,23747.6852125429,28976.326805729244,55454.972336569124,,,,,,,,
297,27966.627335929534,,,,,,,,,,,,
300,,49861.96599754207,23615.08519549975,28970.8622124078,55307.741951186865,,,,,,,,
302,,48353.29162374862,23482.485178456594,28964.91634956863,55160.51156580461,,,,,,,,
304,,46844.61724995517,23349.885161413444,28958.970486729464,54797.77777521545,,,,,,,,
308,27857.24735358533,,,,,,,,,,,,
311,,45335.94287616172,23217.110640308045,28953.02462389029,54435.04398462629,,,,,,,,
313,,43827.268502368264,23084.336119202642,28937.421109694114,54072.31019403712,,,,,,,,
315,,42318.59412857481,22951.561598097243,28921.817595497938,52573.35019624148,,,,,,,,
319,27505.32854433574,,,,,,,,,,,,
320,,40809.91975478136,22839.31340870256,28906.21408130177,51074.39019844584,,,,,,,,
322,,39691.051467166006,22727.06521930788,28890.610567105592,49575.430200650204,,,,,,,,
324,,38572.183179550644,22614.817029913196,28874.930045525263,48076.47020285456,,,,,,,,
326,,37453.31489193529,22502.568840518514,28859.24952394493,45614.83653717995,,,,,,,,
330,27134.980377805354,,,,,,,,,,,,
333,,36334.446604319935,22331.15825954239,28843.56900236461,43153.20287150534,,,,,,,,
335,,35215.57831670458,22159.74767856626,28802.543269220525,40691.56920583073,,,,,,,,
337,,34096.71002908923,21988.33709759013,28761.517536076437,36510.65803646193,,,,,,,,
341,26993.349198642256,,,,,,,,,,,,
344,,32977.841741473865,21970.041670557654,28720.491802932353,32329.74686709313,,,,,,,,
346,,31858.97345385851,21951.746243525176,28677.764069295827,28148.83569772433,,,,,,,,
348,,30740.105166243156,21933.450816492703,28635.036335659293,26853.30900293247,,,,,,,,
352,26960.349305782893,,,,,,,,,,,,
355,,29621.236878627802,21912.291964990203,28592.308602022764,25557.782308140613,,,,,,,,
357,,28502.368591012444,21891.133113487707,28562.001761602394,24262.255613348752,,,,,,,,
359,,27383.50030339709,21869.97426198521,28531.694921182025,23806.38867890197,,,,,,,,
360,,26264.63201578173,21847.934212281256,28501.38808076165,23350.52174445519,,,,,,,,
363,26928.254245620315,,,,,,,,,,,,
366,,25689.490360448966,21825.894162577304,28471.081240341282,22894.654810008407,,,,,,,,
368,,25114.3487051162,21803.85411287335,28446.653693546406,22438.787875561622,,,,,,,,
370,,24539.20704978343,21781.814063169393,28422.226146751527,22066.530656826137,,,,,,,,
374,26892.643980637233,,,,,,,,,,,,
377,,23964.065394450663,21758.92567267929,28397.79859995665,21694.27343809065,,,,,,,,
379,,23388.923739117898,21736.03728218918,28381.780015814118,21322.016219355162,,,,,,,,
381,,22813.782083785125,21713.148891699075,28365.761431671584,21139.18518244927,,,,,,,,
385,26861.92011489404,,,,,,,,,,,,
388,,22238.64042845236,21698.663945829983,28349.742847529054,20956.35414554337,,,,,,,,
390,,21663.498773119594,21684.178999960895,28336.84309108089,20773.523108637473,,,,,,,,
392,,21088.35711778682,21669.694054091808,28323.943334632728,20600.362278446904,,,,,,,,
399,,20513.215462454056,21657.38870422216,28311.043578184566,20427.20144825633,,,,,,,,
400,,19938.073807121287,21645.083354352515,28298.874749131814,20254.040618065763,,,,,,,,
401,,19674.056029164414,21632.778004482872,28286.70592007907,20080.87978787519,,,,,,,,
403,,19410.038251207545,21620.472654613226,28274.537091026326,19893.63188252403,,,,,,,,
407,26813.300553192006,,,,,,,,,,,,
410,,19146.020473250675,21606.36905384327,28262.368261973577,19706.383977172874,,,,,,,,
412,,18882.002695293802,21592.265453073316,28240.367737785204,19519.13607182171,,,,,,,,
414,,18617.984917336933,21578.16185230336,28218.367213596834,19359.47123356109,,,,,,,,
418,26746.410124531027,,,,,,,,,,,,
421,,18353.96713938006,21563.07087756454,28196.366689408467,19199.806395300468,,,,,,,,
423,,18089.94936142319,21547.97990282572,28174.766156506586,19040.141557039842,,,,,,,,
425,,17825.93158346632,21532.888928086897,28153.1656236047,18906.17463577407,,,,,,,,
429,26543.678090737394,,,,,,,,,,,,
432,,17561.913805509448,21518.395166073395,28131.56509070281,18772.207714508295,,,,,,,,
434,,17297.89602755258,21503.901404059892,28071.693298354345,18638.24079324252,,,,,,,,
440,26340.74388260852,17033.878249595706,21489.40764204639,28011.82150600587,18507.93832618241,,,,,,,,
443,,16899.519913070184,21474.91388003289,27951.949713657395,18377.635859122303,,,,,,,,
445,,16765.161576544662,21460.42011801939,27897.114993092324,18247.333392062195,,,,,,,,
447,,16630.803240019137,21445.926356005886,27842.28027252725,18168.329928222145,,,,,,,,
451,25770.454183088004,,,,,,,,,,,,
454,,16496.444903493615,21434.71561580361,27787.445551962173,18089.326464382095,,,,,,,,
456,,16362.08656696809,21423.50487560133,27742.914331686614,18010.32300054204,,,,,,,,
458,,16227.728230442566,21412.294135399054,27698.383111411054,17944.734503268344,,,,,,,,
462,25760.91738243652,,,,,,,,,,,,
465,,16093.369893917043,21405.153741531747,27653.851891135495,17879.146005994648,,,,,,,,
467,,15959.011557391521,21398.01334766444,27591.266419329106,17813.55750872095,,,,,,,,
469,,15824.653220865997,21390.872953797134,27528.680947522713,17720.872229498957,,,,,,,,
473,25750.620016980523,,,,,,,,,,,,
476,,15690.294884340474,21385.067542476896,27466.09547571633,17628.186950276962,,,,,,,,
478,,15555.93654781495,21379.262131156658,27403.654327749206,17535.50167105496,,,,,,,,
480,,15421.578211289429,21373.45671983642,27341.213179782084,17438.56769202748,,,,,,,,
484,25737.693961503643,,,,,,,,,,,,
487,,15391.1195288825,21367.65130851618,27278.772031814966,17341.63371299999,,,,,,,,
489,,15360.66084647557,21361.84589719594,27207.05259708928,17244.699733972502,,,,,,,,
491,,15330.202164068643,21356.040485875703,27135.333162363597,17143.640705566846,,,,,,,,
495,25735.537603043194,,,,,,,,,,,,
498,,15299.743481661713,21350.235074555465,27063.613727637916,17042.58167716119,,,,,,,,
500,,15269.284799254787,21344.429663235227,27052.6252803994,16941.52264875553,,,,,,,,
502,,15238.826116847858,21338.62425191499,27041.63683316089,16844.28956440326,,,,,,,,
506,25733.524560797865,,,,,,,,,,,,
509,,15208.367434440932,21331.75823022145,27030.648385922377,16747.056480050996,,,,,,,,
511,,15177.908752034002,21324.892208527912,27019.415049865038,16649.823395698728,,,,,,,,
