num_evaluations,bfgs_best,best_vanilla_cmaes,best_1,best_2,best_7,best_19,best_25,best_50,best_100,best_187,best_250,best_500,best_750
40,,42975257838.94831,42975257838.94831,,,,,,,,,,
44,28739704479.354248,,,,,,,,,,,,
66,26557893712.030624,,,,,,,,,,,,
80,,41835487620.17677,37174020899.98274,41835487620.17677,,,,,,,,,
84,,41322403465.79499,31372783961.01717,39013833880.7589,,,,,,,,,
88,26393015379.83207,,,,,,,,,,,,
106,,40809319311.41319,29635776179.146473,36192180141.341034,,,,,,,,,
110,26392835137.278976,,,,,,,,,,,,
120,,40296235157.03141,29588832032.664238,33370526401.923157,,,,,,,,,
124,,39633657536.75959,29541887886.182007,30548872662.505287,,,,,,,,,
128,,38971079916.48777,29494943739.69978,29639008108.77535,,,,,,,,,
143,26387278189.39618,,,,,,,,,,,,
146,,38308502296.21595,29486730574.622986,28729143555.04541,,,,,,,,,
150,,37645924675.94413,29478517409.546185,28675680918.063118,,,,,,,,,
154,26386525983.64453,,,,,,,,,,,,
160,,36983347055.67231,29469611413.3973,28622218281.080822,,,,,,,,,
161,,36049593790.22599,29460705417.248413,28568755644.09853,,,,,,,,,
168,,35115840524.77968,29418940367.967934,28515293007.116234,,,,,,,,,
183,,34182087259.333363,29377175318.68745,28504538975.46518,,,,,,,,,
190,,33248333993.887047,29344137120.745872,28493784943.814125,,,,,,,,,
200,,32314580728.440735,29311098922.8043,28489738507.984966,,,,,,,,,
201,,30644003896.910786,29278060724.862713,28485692072.15581,,,,,,,,,
212,,28973427065.380836,29245022526.921135,28483507139.70321,,,,,,,,,
216,,27302850233.850883,29211984328.97956,28483279496.089684,,,,,,,,,
223,,25632273402.32094,29211984328.97956,28483051852.476154,,,,,,,,,
240,,23961696570.79099,29211984328.97956,28390433148.724102,,,,,,,,,
267,,20285869114.392418,29211984328.97956,28297814444.972046,,,,,,,,,
280,,16610041657.993841,29211984328.97956,28297814444.972046,16610041657.993841,,,,,,,,
313,,12836648675.325403,29211984328.97956,28297814444.972046,15271433024.778034,,,,,,,,
320,,9063255692.656963,29211984328.97956,28297814444.972046,14110676015.367565,,,,,,,,
324,,7973671495.021757,29211984328.97956,28297814444.972046,12949919005.957098,,,,,,,,
335,,6884087297.386551,29211984328.97956,28297814444.972046,11431087745.108562,,,,,,,,
346,,5794503099.751346,29211984328.97956,28297814444.972046,11055453830.74525,,,,,,,,
357,,4704918902.11614,29211984328.97956,28297814444.972046,10951568044.335178,,,,,,,,
360,,3615334704.480934,29211984328.97956,28297814444.972046,10896542277.910267,,,,,,,,
368,,3148384348.7400475,29211984328.97956,28297814444.972046,10841516511.485357,,,,,,,,
379,,2681433992.99916,29211984328.97956,28297814444.972046,10825377632.101511,,,,,,,,
390,,2214483637.258273,29211984328.97956,28297814444.972046,10802856274.23647,,,,,,,,
400,,1747533281.5173862,29211984328.97956,28297814444.972046,10789136581.359892,,,,,,,,
412,,1708136907.0492728,29211984328.97956,28297814444.972046,10775416888.483318,,,,,,,,
423,,1668740532.5811596,29211984328.97956,28297814444.972046,10693464264.66395,,,,,,,,
440,,1629344158.1130462,29211984328.97956,28297814444.972046,10574060960.310766,,,,,,,,
445,,1628437728.1471503,29211984328.97956,28297814444.972046,10454657655.957584,,,,,,,,
456,,1627531298.1812541,29211984328.97956,28297814444.972046,10260856015.12803,,,,,,,,
467,,1626624868.2153583,29211984328.97956,28297814444.972046,10074342413.866993,,,,,,,,
480,,1625718438.2494626,29211984328.97956,28297814444.972046,10074342413.866993,,,,,,,,
520,,1345991609.3713653,29211984328.97956,28297814444.972046,10074342413.866993,,,,,,,,
560,,1187783258.1648607,29211984328.97956,28297814444.972046,10074342413.866993,,,,,,,,
600,,1039067371.4099661,29211984328.97956,28297814444.972046,10074342413.866993,,,,,,,,
640,,787978145.8282192,29211984328.97956,28297814444.972046,10074342413.866993,,,,,,,,
680,,585394231.9752687,29211984328.97956,28297814444.972046,10074342413.866993,,,,,,,,
720,,382041950.6473465,29211984328.97956,28297814444.972046,10074342413.866993,,,,,,,,
760,,352362050.9137014,29211984328.97956,28297814444.972046,10074342413.866993,352362050.9137014,,,,,,,
782,,301766352.18574846,29211984328.97956,28297814444.972046,10074342413.866993,97988022.7221371,,,,,,,
793,,251170653.45779553,29211984328.97956,28297814444.972046,10074342413.866993,88262533.6756427,,,,,,,
800,,200574954.7298426,29211984328.97956,28297814444.972046,10074342413.866993,87282711.8877191,,,,,,,
804,,192216808.0672533,29211984328.97956,28297814444.972046,10074342413.866993,86302890.09979549,,,,,,,
815,,183858661.404664,29211984328.97956,28297814444.972046,10074342413.866993,85881148.1570721,,,,,,,
826,,175500514.74207473,29211984328.97956,28297814444.972046,10074342413.866993,85494309.59525654,,,,,,,
837,,167142368.07948542,29211984328.97956,28297814444.972046,10074342413.866993,84815658.95896931,,,,,,,
840,,158784221.4168961,29211984328.97956,28297814444.972046,10074342413.866993,84243725.12959164,,,,,,,
848,,153991689.95746407,29211984328.97956,28297814444.972046,10074342413.866993,83671791.30021398,,,,,,,
859,,149199158.49803203,29211984328.97956,28297814444.972046,10074342413.866993,80900289.8914053,,,,,,,
870,,144406627.03860003,29211984328.97956,28297814444.972046,10074342413.866993,75666401.14849457,,,,,,,
880,,139614095.57916796,29211984328.97956,28297814444.972046,10074342413.866993,71721536.37943718,,,,,,,
881,,136862911.8543609,29211984328.97956,28297814444.972046,10074342413.866993,67776671.61037976,,,,,,,
892,,134111728.12955384,29211984328.97956,28297814444.972046,10074342413.866993,59129625.75248408,,,,,,,
903,,131360544.40474677,29211984328.97956,28297814444.972046,10074342413.866993,53304752.18772292,,,,,,,
914,,128609360.6799397,29211984328.97956,28297814444.972046,10074342413.866993,48756342.88878311,,,,,,,
920,,125858176.95513265,29211984328.97956,28297814444.972046,10074342413.866993,47223363.47321089,,,,,,,
925,,119204705.06160069,29211984328.97956,28297814444.972046,10074342413.866993,45690384.05763868,,,,,,,
936,,112551233.16806872,29211984328.97956,28297814444.972046,10074342413.866993,45690180.82611253,,,,,,,
947,,105897761.27453676,29211984328.97956,28297814444.972046,10074342413.866993,45690125.446649864,,,,,,,
958,,99244289.3810048,29211984328.97956,28297814444.972046,10074342413.866993,45690121.33065919,,,,,,,
960,,92590817.48747283,29211984328.97956,28297814444.972046,10074342413.866993,45690119.21474145,,,,,,,
969,,92181637.6975754,29211984328.97956,28297814444.972046,10074342413.866993,45690117.09882371,,,,,,,
980,,91772457.90767798,29211984328.97956,28297814444.972046,10074342413.866993,45690117.062364444,,,,,,,
991,,91363278.11778054,29211984328.97956,28297814444.972046,10074342413.866993,45690117.055281535,,,,,,,
1000,,90954098.32788311,29211984328.97956,28297814444.972046,10074342413.866993,45690117.05527596,90954098.32788311,,,,,,
1002,,89439808.13322487,29211984328.97956,28297814444.972046,10074342413.866993,45690117.05527038,69039174.01139389,,,,,,
1013,,87925517.93856665,29211984328.97956,28297814444.972046,10074342413.866993,45690117.05527,47124249.69490467,,,,,,
1022,,86411227.7439084,29211984328.97956,28297814444.972046,10074342413.866993,45690117.05526997,25209325.378415447,,,,,,
1024,,84896937.54925017,29211984328.97956,28297814444.972046,10074342413.866993,45690117.05526994,24932960.954901163,,,,,,
1033,,83382647.35459194,29211984328.97956,28297814444.972046,10074342413.866993,45690117.05526994,24656596.531386875,,,,,,
1035,,81868357.15993372,29211984328.97956,28297814444.972046,10074342413.866993,45690117.055269934,24327955.298732456,,,,,,
1040,,80354066.96527547,29211984328.97956,28297814444.972046,10074342413.866993,45690117.055269934,23999314.066078037,,,,,,
1044,,77307344.08366124,29211984328.97956,28297814444.972046,10074342413.866993,45690117.055269934,23670672.83342362,,,,,,
1055,,74260621.20204702,29211984328.97956,28297814444.972046,10074342413.866993,45690117.055269934,22798911.333571248,,,,,,
1066,,71213898.3204328,29211984328.97956,28297814444.972046,10074342413.866993,45690117.055269934,21761984.664455585,,,,,,
1077,,68167175.43881857,29211984328.97956,28297814444.972046,10074342413.866993,45690117.055269934,21312676.588181324,,,,,,
1080,,65120452.55720435,29211984328.97956,28297814444.972046,10074342413.866993,45690117.055269934,20994754.88409112,,,,,,
1088,,60516777.08791564,29211984328.97956,28297814444.972046,10074342413.866993,45690117.055269934,20676833.180000924,,,,,,
1099,,55913101.61862693,29211984328.97956,28297814444.972046,10074342413.866993,45690117.055269934,18955542.2441045,,,,,,
1110,,51309426.14933821,29211984328.97956,28297814444.972046,10074342413.866993,45690117.055269934,17171327.907743458,,,,,,
1120,,46705750.680049494,29211984328.97956,28297814444.972046,10074342413.866993,45690117.055269934,14463735.385755684,,,,,,
1121,,45273955.486164674,29211984328.97956,28297814444.972046,10074342413.866993,45690117.055269934,11756142.86376791,,,,,,
1132,,43842160.292279854,29211984328.97956,28297814444.972046,10074342413.866993,45690117.055269934,10966259.866887724,,,,,,
1143,,42410365.098395035,29211984328.97956,28297814444.972046,10074342413.866993,45690117.055269934,9066589.90272316,,,,,,
1154,,40978569.90451021,29211984328.97956,28297814444.972046,10074342413.866993,45690117.055269934,6949248.18188283,,,,,,
1160,,39546774.71062539,29211984328.97956,28297814444.972046,10074342413.866993,45690117.055269934,6243082.123303724,,,,,,
1165,,39116823.05455681,29211984328.97956,28297814444.972046,10074342413.866993,45690117.055269934,5536916.064724619,,,,,,
1176,,38686871.39848823,29211984328.97956,28297814444.972046,10074342413.866993,45690117.055269934,5430742.491005459,,,,,,
1187,,38256919.74241965,29211984328.97956,28297814444.972046,10074342413.866993,45690117.055269934,5429472.385043639,,,,,,
1198,,37826968.08635108,29211984328.97956,28297814444.972046,10074342413.866993,45690117.055269934,5429416.669225477,,,,,,
1200,,37397016.430282496,29211984328.97956,28297814444.972046,10074342413.866993,45690117.055269934,5429416.195379188,,,,,,
1209,,35280866.263086595,29211984328.97956,28297814444.972046,10074342413.866993,45690117.055269934,5429415.721532899,,,,,,
1220,,33164716.09589069,29211984328.97956,28297814444.972046,10074342413.866993,45690117.055269934,5429414.727194872,,,,,,
1231,,31048565.928694785,29211984328.97956,28297814444.972046,10074342413.866993,45690117.055269934,5429414.725651159,,,,,,
1240,,28932415.761498876,29211984328.97956,28297814444.972046,10074342413.866993,45690117.055269934,5429414.72563776,,,,,,
1242,,26843503.411933213,29211984328.97956,28297814444.972046,10074342413.866993,45690117.055269934,5429414.725624362,,,,,,
1264,,24754591.06236755,29211984328.97956,28297814444.972046,10074342413.866993,45690117.055269934,5429414.725623163,,,,,,
1275,,22665678.712801885,29211984328.97956,28297814444.972046,10074342413.866993,45690117.055269934,5429414.725623056,,,,,,
1280,,20576766.363236222,29211984328.97956,28297814444.972046,10074342413.866993,45690117.055269934,5429414.725623056,,,,,,
1286,,19883921.017072402,29211984328.97956,28297814444.972046,10074342413.866993,45690117.055269934,5429414.725623056,,,,,,
1320,,19191075.670908585,29211984328.97956,28297814444.972046,10074342413.866993,45690117.055269934,5429414.725623056,,,,,,
1360,,16027686.064680602,29211984328.97956,28297814444.972046,10074342413.866993,45690117.055269934,5429414.725623056,,,,,,
1400,,12116614.460643344,29211984328.97956,28297814444.972046,10074342413.866993,45690117.055269934,5429414.725623056,,,,,,
1440,,7900974.569030489,29211984328.97956,28297814444.972046,10074342413.866993,45690117.055269934,5429414.725623056,,,,,,
1480,,6728015.642343743,29211984328.97956,28297814444.972046,10074342413.866993,45690117.055269934,5429414.725623056,,,,,,
1520,,5256859.2669392675,29211984328.97956,28297814444.972046,10074342413.866993,45690117.055269934,5429414.725623056,,,,,,
1560,,4971740.798001299,29211984328.97956,28297814444.972046,10074342413.866993,45690117.055269934,5429414.725623056,,,,,,
1600,,3885701.0936353765,29211984328.97956,28297814444.972046,10074342413.866993,45690117.055269934,5429414.725623056,,,,,,
1640,,3593515.036618459,29211984328.97956,28297814444.972046,10074342413.866993,45690117.055269934,5429414.725623056,,,,,,
1680,,2884583.3978578863,29211984328.97956,28297814444.972046,10074342413.866993,45690117.055269934,5429414.725623056,,,,,,
1720,,2730280.776918291,29211984328.97956,28297814444.972046,10074342413.866993,45690117.055269934,5429414.725623056,,,,,,
1760,,1865252.1960296084,29211984328.97956,28297814444.972046,10074342413.866993,45690117.055269934,5429414.725623056,,,,,,
1800,,1428726.1626941797,29211984328.97956,28297814444.972046,10074342413.866993,45690117.055269934,5429414.725623056,,,,,,
1840,,1139259.5532166515,29211984328.97956,28297814444.972046,10074342413.866993,45690117.055269934,5429414.725623056,,,,,,
1880,,976308.6843966966,29211984328.97956,28297814444.972046,10074342413.866993,45690117.055269934,5429414.725623056,,,,,,
1920,,789387.9724348377,29211984328.97956,28297814444.972046,10074342413.866993,45690117.055269934,5429414.725623056,,,,,,
1960,,679791.3657738328,29211984328.97956,28297814444.972046,10074342413.866993,45690117.055269934,5429414.725623056,,,,,,
2000,,432479.59297574294,29211984328.97956,28297814444.972046,10074342413.866993,45690117.055269934,5429414.725623056,432479.59297574294,,,,,
2022,,408245.37743710703,29211984328.97956,28297814444.972046,10074342413.866993,45690117.055269934,5429414.725623056,158571.55342046916,,,,,
2033,,384011.1618984711,29211984328.97956,28297814444.972046,10074342413.866993,45690117.055269934,5429414.725623056,59204.425977939056,,,,,
2040,,359776.9463598352,29211984328.97956,28297814444.972046,10074342413.866993,45690117.055269934,5429414.725623056,56308.1501043988,,,,,
2044,,336772.84509907116,29211984328.97956,28297814444.972046,10074342413.866993,45690117.055269934,5429414.725623056,53411.874230858564,,,,,
2055,,313768.7438383071,29211984328.97956,28297814444.972046,10074342413.866993,45690117.055269934,5429414.725623056,50946.851798092124,,,,,
2066,,290764.64257754304,29211984328.97956,28297814444.972046,10074342413.866993,45690117.055269934,5429414.725623056,50165.396951787676,,,,,
