num_evaluations,bfgs_best,best_vanilla_cmaes,best_1,best_2,best_7,best_19,best_25,best_50,best_100,best_187,best_250,best_500,best_750
22,42786.521752500405,,,,,,,,,,,,
33,38278.3069070955,,,,,,,,,,,,
40,,38215.64181230307,38215.64181230307,,,,,,,,,,
44,33760.93856222035,,,,,,,,,,,,
55,27160.101532350858,,,,,,,,,,,,
62,,37936.57790353095,36636.32454979675,,,,,,,,,,
66,23687.517385214902,,,,,,,,,,,,
73,,37657.51399475883,34302.612959633065,,,,,,,,,,
77,23474.58054083525,,,,,,,,,,,,
80,,37378.45008598672,31740.30924443133,37378.45008598672,,,,,,,,,
84,,37232.84175463521,29178.005529229595,36245.971044919155,,,,,,,,,
88,23366.5955318438,,,,,,,,,,,,
95,,37087.233423283695,22674.394195955687,35113.49200385159,,,,,,,,,
99,23356.89707813726,,,,,,,,,,,,
102,,36941.62509193219,20474.44211819511,33981.012962784036,,,,,,,,,
106,,36796.01676058068,18274.490040434535,32760.771797322996,,,,,,,,,
110,23347.609427226642,,,,,,,,,,,,
113,,36650.408429229166,17854.31222461547,31540.53063186195,,,,,,,,,
117,,36504.80009787766,17434.134408796403,30126.384780991426,,,,,,,,,
120,,36359.19176652615,17011.664567360498,28712.238930120908,,,,,,,,,
121,23320.056973349805,,,,,,,,,,,,
124,,36111.6006991398,16589.194725924594,27298.093079250382,,,,,,,,,
128,,35864.009631753455,16166.724884488689,23426.44898916498,,,,,,,,,
132,23239.101925626066,,,,,,,,,,,,
135,,35616.418564367115,16085.25406744669,19554.804899079572,,,,,,,,,
139,,35368.82749698077,16003.783250404691,16868.105335451823,,,,,,,,,
143,23151.833521671302,,,,,,,,,,,,
146,,35121.23642959443,15999.970609422977,14181.405771824071,,,,,,,,,
150,,34873.64536220809,15996.157968441263,13178.845625783502,,,,,,,,,
154,23124.418220291333,,,,,,,,,,,,
157,,34626.05429482174,15994.888934113635,12176.285479742935,,,,,,,,,
160,,34378.4632274354,15993.619899786008,11570.85449469191,,,,,,,,,
165,23072.165229887636,,,,,,,,,,,,
168,,33840.04994792357,15992.350865458382,10965.423509640887,,,,,,,,,
172,,33301.63666841176,15991.081831130756,10875.464856525112,,,,,,,,,
176,23008.706277880665,,,,,,,,,,,,
179,,32763.22338889994,15990.316317804225,10785.506203409337,,,,,,,,,
183,,32224.81010938812,15989.550804477694,10672.500593749844,,,,,,,,,
187,22993.641875106212,,,,,,,,,,,,
190,,31686.3968298763,15989.06838140004,10559.494984090352,,,,,,,,,
194,,31147.98355036448,15988.585958322385,10550.864117086625,,,,,,,,,
198,22966.850625115516,,,,,,,,,,,,
200,,30609.57027085266,15988.28187723888,10542.2332500829,,,,,,,,,
201,,30105.218436362426,15987.977796155372,10533.602383079173,,,,,,,,,
205,,29600.8666018722,15987.673715071864,10530.148192479825,,,,,,,,,
209,22922.720181118977,,,,,,,,,,,,
212,,29096.514767381967,15987.392046630663,10526.694001880476,,,,,,,,,
216,,28592.162932891737,15987.11037818946,10524.362550802607,,,,,,,,,
220,22849.970225805147,,,,,,,,,,,,
223,,28087.811098401504,15986.656576017009,10522.03109972474,,,,,,,,,
227,,27583.459263911274,15986.202773844556,10521.586079159413,,,,,,,,,
234,,27079.10742942105,15985.833156645147,10521.141058594088,,,,,,,,,
238,,26574.755594930815,15985.463539445735,10519.755099129814,,,,,,,,,
240,,26070.403760440582,15981.549072666967,10518.36913966554,,,,,,,,,
242,22801.141853334597,,,,,,,,,,,,
249,,25071.99458805834,15977.6346058882,10516.983180201267,,,,,,,,,
253,22756.64101908065,,,,,,,,,,,,
256,,24073.585415676098,15973.573508259036,10515.597220736992,,,,,,,,,
260,,23075.176243293852,15969.512410629872,10514.002467783634,,,,,,,,,
264,22752.622110324697,,,,,,,,,,,,
267,,22076.76707091161,15965.509300428752,10512.407714830275,,,,,,,,,
271,,21078.357898529368,15961.506190227625,10510.938701085606,,,,,,,,,
275,22748.194108326512,,,,,,,,,,,,
278,,20079.948726147122,15957.645940783254,10509.469687340938,,,,,,,,,
280,,19081.53955376488,15953.785691338882,10507.029583729072,19081.53955376488,,,,,,,,
289,,18517.858115430197,15949.92544189451,10504.589480117207,19002.409673369686,,,,,,,,
293,,17954.176677095515,15946.065192450138,10499.99688871315,18923.27979297449,,,,,,,,
297,22745.526506536902,,,,,,,,,,,,
300,,17390.49523876083,15942.2322029414,10495.404297309095,18844.149912579294,,,,,,,,
302,,16826.81380042615,15938.399213432665,10494.395953034931,18765.0200321841,,,,,,,,
304,,16263.132362091466,15934.566223923928,10493.387608760768,18661.07000222186,,,,,,,,
308,22741.615173624126,,,,,,,,,,,,
311,,15699.450923756784,15931.702742568183,10492.379264486603,18557.119972259614,,,,,,,,
313,,15135.7694854221,15928.839261212439,10492.205433774303,18453.169942297372,,,,,,,,
315,,14572.088047087416,15925.975779856692,10492.031603062003,18076.195423199686,,,,,,,,
319,22737.270806631415,,,,,,,,,,,,
320,,14008.406608752735,15922.986234684557,10491.857772349704,17699.220904102003,,,,,,,,
322,,13581.237232186473,15919.996689512423,10491.683941637402,17322.24638500432,,,,,,,,
324,,13154.06785562021,15917.007144340289,10491.196432432513,16945.271865906634,,,,,,,,
330,22727.85106874482,,,,,,,,,,,,
333,,12726.898479053949,15914.017599168152,10490.708923227623,14866.009459390512,,,,,,,,
335,,12299.729102487687,15911.028053996019,10490.238127952358,12786.74705287439,,,,,,,,
337,,11872.559725921425,15908.038508823884,10489.767332677093,11692.303441826005,,,,,,,,
341,22718.464595559828,,,,,,,,,,,,
344,,11445.390349355162,15907.907263746489,10489.296537401828,10597.85983077762,,,,,,,,
346,,11018.220972788902,15907.77601866909,10488.683586790266,9503.416219729235,,,,,,,,
