num_evaluations,bfgs_best,best_vanilla_cmaes,best_1,best_2,best_7,best_19,best_25,best_50,best_100,best_187,best_250,best_500,best_750
33,170518212.19810763,,,,,,,,,,,,
40,,1796698940.6702607,1796698940.6702607,,,,,,,,,,
44,791385195.7263408,,,,,,,,,,,,
62,,1751373810.7672687,1626479010.96704,,,,,,,,,,
66,791368432.5971408,,,,,,,,,,,,
73,,1706048680.864277,1456681861.8918679,,,,,,,,,,
80,,1660723550.961285,1335706168.9166055,1660723550.961285,,,,,,,,,
84,,1630939221.149798,1214730475.941343,1558300568.589205,,,,,,,,,
99,790017956.5169811,,,,,,,,,,,,
102,,1601154891.338311,1214727719.6671183,1455877586.217125,,,,,,,,,
113,,1571370561.526824,1214724963.3928933,1353454603.8450449,,,,,,,,,
117,,1541586231.7153368,1214722207.1186683,1277394754.0736396,,,,,,,,,
120,,1511801901.9038498,1214308679.3428512,1201334904.3022344,,,,,,,,,
124,,1441853348.8372533,1213895151.5670338,1125275054.5308294,,,,,,,,,
135,,1371904795.770657,1213481623.7912166,1124667206.6082892,,,,,,,,,
160,,1301956242.7040606,1213068096.0153995,1124666779.6821415,,,,,,,,,
161,,1196472367.248086,1212654568.239582,1124666352.7559938,,,,,,,,,
190,,1090988491.7921116,1212654568.239582,1124665925.8298464,,,,,,,,,
200,,985504616.336137,1212654568.239582,1124665925.8298464,,,,,,,,,
240,,577146874.1152887,1212654568.239582,1124665925.8298464,,,,,,,,,
280,,297822153.9234029,1212654568.239582,1124665925.8298464,297822153.9234029,,,,,,,,
302,,206853851.3559597,1212654568.239582,1124665925.8298464,279945699.76794016,,,,,,,,
313,,115885548.78851652,1212654568.239582,1124665925.8298464,262069245.61247745,,,,,,,,
320,,24917246.221073322,1212654568.239582,1124665925.8298464,244206189.11945114,,,,,,,,
324,,19975039.469375595,1212654568.239582,1124665925.8298464,226343132.62642488,,,,,,,,
335,,15032832.717677867,1212654568.239582,1124665925.8298464,226341727.16180912,,,,,,,,
346,,10090625.965980139,1212654568.239582,1124665925.8298464,226340330.30668283,,,,,,,,
357,,5148419.21428241,1212654568.239582,1124665925.8298464,226339021.27646708,,,,,,,,
360,,206212.4625846819,1212654568.239582,1124665925.8298464,226338686.4901186,,,,,,,,
368,,193883.38339381356,1212654568.239582,1124665925.8298464,226338351.70377016,,,,,,,,
379,,181554.30420294526,1212654568.239582,1124665925.8298464,226338115.65995964,,,,,,,,
390,,169225.22501207693,1212654568.239582,1124665925.8298464,226337876.5414167,,,,,,,,
400,,156896.1458212086,1212654568.239582,1124665925.8298464,226337657.10167465,,,,,,,,
401,,139991.40276815486,1212654568.239582,1124665925.8298464,226337437.66193262,,,,,,,,
412,,123086.6597151011,1212654568.239582,1124665925.8298464,226337240.11999997,,,,,,,,
423,,106181.91666204736,1212654568.239582,1124665925.8298464,226336998.81709424,,,,,,,,
434,,89277.17360899362,1212654568.239582,1124665925.8298464,226336717.20754227,,,,,,,,
440,,72372.43055593986,1212654568.239582,1124665925.8298464,226336687.40797678,,,,,,,,
456,,72060.23834049267,1212654568.239582,1124665925.8298464,226336657.60841125,,,,,,,,
467,,71748.04612504545,1212654568.239582,1124665925.8298464,226336634.4883693,,,,,,,,
