num_evaluations,bfgs_best,best_vanilla_cmaes,best_1,best_2,best_7,best_19,best_25,best_50,best_100,best_187,best_250,best_500,best_750
22,950346.7300229218,,,,,,,,,,,,
40,,2047624.44128524,2047624.44128524,,,,,,,,,,
44,1691966.553609202,,,,,,,,,,,,
55,1158399.7320729392,,,,,,,,,,,,
73,,2029465.5209825323,1910276.6197189938,,,,,,,,,,
77,1003365.7048445183,,,,,,,,,,,,
80,,2011306.6006798241,1772427.450221834,2011306.6006798241,,,,,,,,,
84,,2003264.746893752,1634578.280724674,1924339.5310230106,,,,,,,,,
88,973398.9921287155,,,,,,,,,,,,
95,,1995222.89310768,1210362.8660749244,1837372.461366197,,,,,,,,,
99,943179.8360922758,,,,,,,,,,,,
102,,1987181.0393216077,1165737.554308752,1750405.3917093836,,,,,,,,,
106,,1979139.185535536,1121112.24254258,1659730.1382935797,,,,,,,,,
110,887662.7421165688,,,,,,,,,,,,
117,,1971097.331749464,1073228.0764008083,1569054.884877776,,,,,,,,,
120,,1963055.4779633917,1068753.4112339148,1478379.6314619724,,,,,,,,,
121,803051.0928476779,,,,,,,,,,,,
124,,1952643.6916233718,1064278.7460670215,1387704.3780461685,,,,,,,,,
132,757143.7289317114,,,,,,,,,,,,
135,,1942231.9052833524,1059804.080900128,1054511.1582877527,,,,,,,,,
139,,1931820.118943333,1055329.4157332345,973031.0544422101,,,,,,,,,
143,697953.5147994204,,,,,,,,,,,,
146,,1921408.3326033135,1048556.033661363,891550.9505966675,,,,,,,,,
150,,1910996.5462632938,1041782.6515894914,865026.6901872072,,,,,,,,,
154,655061.7747565244,,,,,,,,,,,,
157,,1900584.7599232742,1034088.5411768199,838502.4297777471,,,,,,,,,
160,,1890172.9735832545,1026394.4307641486,831723.985164112,,,,,,,,,
161,,1873004.9859864034,1018700.3203514774,824945.5405504769,,,,,,,,,
165,634852.5607264659,,,,,,,,,,,,
168,,1855836.9983895526,1001633.7852888893,818167.0959368417,,,,,,,,,
172,,1838669.0107927013,984567.2502263014,805535.2461311099,,,,,,,,,
176,597179.1038546974,,,,,,,,,,,,
179,,1821501.0231958502,969654.3573972596,792903.3963253781,,,,,,,,,
183,,1804333.035598999,954741.4645682179,774154.3439955034,,,,,,,,,
187,573793.9493386282,,,,,,,,,,,,
190,,1787165.0480021476,949852.3294837497,755405.2916656284,,,,,,,,,
194,,1769997.0604052965,944963.1943992816,748947.2699820927,,,,,,,,,
198,561670.1713077787,,,,,,,,,,,,
200,,1752829.0728084452,940832.0942611188,742489.2482985568,,,,,,,,,
201,,1727339.7792895767,936700.9941229563,736031.2266150209,,,,,,,,,
205,,1701850.4857707084,932569.8939847935,719176.3505319573,,,,,,,,,
209,543087.5605752863,,,,,,,,,,,,
212,,1676361.1922518397,927899.4120824443,702321.4744488936,,,,,,,,,
216,,1650871.898732971,923228.9301800949,693724.3009769858,,,,,,,,,
220,514597.9666083766,,,,,,,,,,,,
223,,1625382.6052141027,922107.717036552,685127.127505078,,,,,,,,,
227,,1599893.311695234,920986.5038930088,670535.9942540239,,,,,,,,,
231,475109.01412627025,,,,,,,,,,,,
234,,1574404.0181763652,919047.3042816784,655944.8610029697,,,,,,,,,
238,,1548914.724657497,917108.104670348,649950.4734185457,,,,,,,,,
240,,1523425.4311386282,913103.5904252933,643956.0858341216,,,,,,,,,
242,448877.53477718413,,,,,,,,,,,,
245,,1490662.2620290844,909099.0761802386,637961.6982496975,,,,,,,,,
249,,1457899.0929195406,905094.5619351839,635845.4904057399,,,,,,,,,
253,438667.0200184031,,,,,,,,,,,,
256,,1425135.9238099968,897787.0510486353,633729.2825617822,,,,,,,,,
260,,1392372.7547004533,890479.5401620867,632270.5091747611,,,,,,,,,
264,429572.3894356337,,,,,,,,,,,,
267,,1359609.5855909095,884523.3607336333,630811.73578774,,,,,,,,,
271,,1326846.4164813657,878567.1813051797,626395.2895560263,,,,,,,,,
275,425411.75146882643,,,,,,,,,,,,
278,,1294083.247371822,872214.129857587,621978.8433243127,,,,,,,,,
280,,1261320.078262278,865861.0784099943,616474.0489972936,1261320.078262278,,,,,,,,
282,,1216308.812876482,859508.0269624013,610969.2546702743,1245204.5077296123,,,,,,,,
286,423266.8353646922,,,,,,,,,,,,
289,,1171297.5474906862,857205.7184453424,605464.4603432552,1229088.9371969462,,,,,,,,
293,,1126286.28210489,854903.4099282833,598508.2634660786,1212973.3666642806,,,,,,,,
297,422589.13489211706,,,,,,,,,,,,
300,,1081275.016719094,851965.5709102124,591552.0665889019,1196857.7961316146,,,,,,,,
304,,1036263.7513332982,849027.7318921417,587746.9819710411,1180742.2255989488,,,,,,,,
308,421944.5937341716,,,,,,,,,,,,
311,,991252.4859475022,848439.0183370471,583941.8973531803,1164626.655066283,,,,,,,,
313,,946241.2205617061,847850.3047819525,583318.5403940124,1148511.0845336171,,,,,,,,
315,,901229.9551759101,847261.5912268579,582695.1834348442,1131245.63817965,,,,,,,,
319,421321.7693029194,,,,,,,,,,,,
320,,856218.6897901142,847145.0456466109,582071.8264756763,1113980.191825683,,,,,,,,
322,,833235.9336959978,847028.500066364,581448.4695165082,1096714.7454717164,,,,,,,,
324,,810253.1776018814,846911.9544861171,581081.6652171754,1079449.299117749,,,,,,,,
326,,787270.4215077651,846795.40890587,580714.8609178425,987559.0178344201,,,,,,,,
330,420938.3128093844,,,,,,,,,,,,
333,,764287.6654136487,846606.4420147596,580348.0566185096,895668.7365510911,,,,,,,,
335,,741304.9093195323,846417.4751236491,580273.9913520997,803778.4552677621,,,,,,,,
337,,718322.153225416,846228.5082325386,580199.9260856898,785228.6955803975,,,,,,,,
341,420620.8595880501,,,,,,,,,,,,
344,,695339.3971312996,846049.7950177051,580125.8608192798,766678.9358930329,,,,,,,,
346,,672356.6410371832,845871.0818028717,580064.497330068,748129.1762056684,,,,,,,,
348,,649373.8849430669,845692.3685880381,580003.1338408564,734889.1137248494,,,,,,,,
352,420273.80339386535,,,,,,,,,,,,
355,,626391.1288489505,845458.1717172433,579941.7703516445,721649.0512440307,,,,,,,,
357,,603408.3727548341,845223.9748464485,579774.7228711833,708408.9887632119,,,,,,,,
359,,580425.6166607176,844989.7779756536,579607.6753907221,704399.2099532866,,,,,,,,
