num_evaluations,bfgs_best,best_vanilla_cmaes,best_1,best_2,best_7,best_19,best_25,best_50,best_100,best_187,best_250,best_500,best_750
33,72753765592.65286,,,,,,,,,,,,
40,,81505519946.72148,81505519946.72148,,,,,,,,,,
44,67193203293.92263,,,,,,,,,,,,
55,67111345763.791954,,,,,,,,,,,,
66,67104051874.59214,,,,,,,,,,,,
73,,78940718277.92062,69860125609.32442,,,,,,,,,,
77,67101986024.54932,,,,,,,,,,,,
80,,76375916609.11975,67087037153.798035,76375916609.11975,,,,,,,,,
84,,75348719125.41013,64313948698.27165,73811927570.3559,,,,,,,,,
88,67100009342.4469,,,,,,,,,,,,
95,,74321521641.70052,64237386690.39351,71247938531.59203,,,,,,,,,
106,,73294324157.99088,64234678342.3645,68683949492.82817,,,,,,,,,
113,,72267126674.28125,64233020094.35891,66119960454.06431,,,,,,,,,
117,,71239929190.57162,64231361846.35332,64457116809.86426,,,,,,,,,
120,,70212731706.862,64230504609.79854,62794273165.66421,,,,,,,,,
124,,68625644083.19829,64229647373.24376,61131429521.46416,,,,,,,,,
128,,67038556459.53457,64228790136.68898,61063674036.531876,,,,,,,,,
135,,65451468835.87087,64228790136.68898,60995918551.59957,,,,,,,,,
146,,63864381212.20715,64228790136.68898,60993283628.48643,,,,,,,,,
157,,62277293588.543434,64228790136.68898,60991520411.66783,,,,,,,,,
160,,60690205964.87972,64228790136.68898,60990606459.15015,,,,,,,,,
168,,54508180084.03652,64228790136.68898,60989692506.63247,,,,,,,,,
200,,48326154203.19332,64228790136.68898,60989692506.63247,,,,,,,,,
240,,29666817919.316296,64228790136.68898,60989692506.63247,,,,,,,,,
280,,11445715933.88923,64228790136.68898,60989692506.63247,11445715933.88923,,,,,,,,
302,,8492493043.154245,64228790136.68898,60989692506.63247,11245552887.7709,,,,,,,,
313,,5539270152.419259,64228790136.68898,60989692506.63247,11045382322.41147,,,,,,,,
320,,2586047261.6842737,64228790136.68898,60989692506.63247,10776435802.7336,,,,,,,,
324,,2198952375.176376,64228790136.68898,60989692506.63247,10507489283.055727,,,,,,,,
335,,1811857488.6684787,64228790136.68898,60989692506.63247,10507022265.06235,,,,,,,,
346,,1424762602.1605814,64228790136.68898,60989692506.63247,10506555247.06897,,,,,,,,
357,,1037667715.652684,64228790136.68898,60989692506.63247,10506524569.09554,,,,,,,,
360,,650572829.1447866,64228790136.68898,60989692506.63247,10506524569.09554,,,,,,,,
368,,331052129.62175494,64228790136.68898,60989692506.63247,10506524569.09554,,,,,,,,
400,,11531430.098723155,64228790136.68898,60989692506.63247,10506524569.09554,,,,,,,,
440,,1374146.35096898,64228790136.68898,60989692506.63247,10506524569.09554,,,,,,,,
480,,857341.2503038986,64228790136.68898,60989692506.63247,10506524569.09554,,,,,,,,
520,,738697.977408896,64228790136.68898,60989692506.63247,10506524569.09554,,,,,,,,
560,,487119.48110592767,64228790136.68898,60989692506.63247,10506524569.09554,,,,,,,,
600,,208045.62364921902,64228790136.68898,60989692506.63247,10506524569.09554,,,,,,,,
640,,207040.90765758386,64228790136.68898,60989692506.63247,10506524569.09554,,,,,,,,
680,,147260.51182573396,64228790136.68898,60989692506.63247,10506524569.09554,,,,,,,,
720,,137237.94624766256,64228790136.68898,60989692506.63247,10506524569.09554,,,,,,,,
760,,120756.17840128636,64228790136.68898,60989692506.63247,10506524569.09554,120756.17840128636,,,,,,,
782,,97292.33049856743,64228790136.68898,60989692506.63247,10506524569.09554,83019.16888359391,,,,,,,
793,,73828.48259584853,64228790136.68898,60989692506.63247,10506524569.09554,50476.96132497787,,,,,,,
800,,50364.634693129614,64228790136.68898,60989692506.63247,10506524569.09554,40140.9009420739,,,,,,,
804,,46869.724982952495,64228790136.68898,60989692506.63247,10506524569.09554,29804.840559169934,,,,,,,
815,,43374.81527277537,64228790136.68898,60989692506.63247,10506524569.09554,18699.014790953992,,,,,,,
826,,39879.905562598244,64228790136.68898,60989692506.63247,10506524569.09554,14809.384333789416,,,,,,,
837,,36384.99585242112,64228790136.68898,60989692506.63247,10506524569.09554,12147.511724546997,,,,,,,
840,,32890.08614224399,64228790136.68898,60989692506.63247,10506524569.09554,10900.271714566352,,,,,,,
848,,32727.651939439314,64228790136.68898,60989692506.63247,10506524569.09554,9653.031704585708,,,,,,,
859,,32565.217736634637,64228790136.68898,60989692506.63247,10506524569.09554,7102.19904862399,,,,,,,
870,,32402.783533829952,64228790136.68898,60989692506.63247,10506524569.09554,5040.655533065869,,,,,,,
880,,32240.349331025274,64228790136.68898,60989692506.63247,10506524569.09554,4405.711066870211,,,,,,,
881,,29753.97388751795,64228790136.68898,60989692506.63247,10506524569.09554,3770.7666006745517,,,,,,,
892,,27267.598444010633,64228790136.68898,60989692506.63247,10506524569.09554,3376.0717523897083,,,,,,,
903,,24781.22300050331,64228790136.68898,60989692506.63247,10506524569.09554,3187.7007321475285,,,,,,,
