evaluations,best
0,2163414257.7216835
1,1824769688.311608
2,1813526289.3845496
3,1792318020.4269023
4,1780461788.892597
5,1771763847.984559
6,1758256041.2948334
7,1754224081.7152848
8,1750304741.1195579
9,1745230792.6703095
10,1739700286.5802016
11,1729853485.9663212
12,1646013287.6463568
13,977383653.2338489
14,597526754.1215651
15,500478369.4508195
16,486928664.6483801
17,363495192.26424503
18,210407095.34350315
19,132016140.77442825
20,27064658.19612724
21,22569400.858808506
22,14555293.892161136
23,2936272.6546168965
24,12860.609370435419
25,3373.8543707030894
26,281.89487851017896
27,18.215908129571766
28,0.057618322715827806
29,0.00016981072126595316
30,2.412107175809866e-08
31,1.0988155954202169e-10
32,1.0743131687885877e-10
