evaluations,best
0,1608791518.5177355
1,1407371958.9337506
2,1310308036.8079083
3,1195323291.9889495
4,1135116766.284937
5,1120624137.2898755
6,1114112498.7750924
7,1107556252.1525486
8,1105068626.6478753
9,1103923689.0924878
10,1101928397.5443306
11,1098226718.830942
12,1062917082.3416415
13,786172971.8181617
14,419092660.6275055
15,283607373.885104
16,250547664.25900358
17,189195015.22643554
18,125392046.63882938
19,68110403.47703457
20,1982528.858200934
21,712755.2303281305
22,456317.0740873412
23,85411.89254925675
24,283.0696286981165
25,0.9139364595235325
26,1.0105399393027095e-05
27,1.0743215958561409e-10
