evaluations,best
0,6996124329.186041
1,5757391078.930615
2,5480732946.345127
3,5364340061.445889
4,5335388851.7547
5,5305026421.815617
6,5296205870.422543
7,5288032191.233302
8,5284707184.902429
9,5278423124.765692
10,5266635722.968798
11,5165811161.4670515
12,4350139216.937164
13,2985413049.514265
14,1750208950.1504202
15,1550561348.6595511
16,1208612850.2569075
17,647321411.7075573
18,446361086.48839223
19,133698367.13188466
20,69272367.80093831
21,1907611.168291578
22,48327.10921728183
23,751.0003484622456
24,16.194199452747394
25,0.01015922547542142
26,1.1107933400340365e-10
27,1.0741283131321567e-10
