evaluations,best
0,9291381902.169933
1,7735381816.711858
2,7230180802.926185
3,6974653916.112284
4,6842177316.2124405
5,6819592099.19157
6,6784886786.1535
7,6772941126.614517
8,6753659271.796313
9,6741306096.606272
10,6736182498.982814
11,6727793068.067499
12,6716192104.297286
13,6711114564.076401
14,6706081420.407396
15,6700290856.821825
16,6697235646.244598
17,6692485880.618721
18,6688863077.113113
19,6683218456.220298
20,6675288229.468366
21,6661385259.157379
22,6638598682.077959
23,6601395849.677166
24,6532059752.612833
25,5996125029.122799
26,5438562997.142202
27,4567419543.594579
28,3269982639.737986
29,1950855263.1037283
30,1650693902.1208587
31,1501970510.7071762
32,1316008791.8825932
33,1217887488.6890852
34,1128078900.001323
35,1054714853.9851962
36,978276290.6006465
37,858061404.3506274
38,684374897.0877676
39,411943909.5405389
40,298221530.4153085
41,252528040.63188523
42,205260708.82664454
43,141390156.53968582
44,64047801.7631535
45,47597814.954265356
46,28053996.69348826
47,10649900.64526372
48,1980806.0526604566
49,361732.55952001567
50,86582.71506483169
51,21861.379988907105
52,7629.633180452712
53,5089.432843717446
54,1374.278810750231
55,60.79742257652084
56,15.949442435687589
57,0.9424154030327501
58,0.0327179046301952
59,0.00010075233035279108
60,2.0194786144546858e-07
61,2.78324853717704e-10
62,2.2599885106267802e-10
