evaluations,best
0,4512640132.956211
1,3511414261.8217764
2,3171582833.506346
3,3012414006.5149107
4,2823847648.4831166
5,2761344362.2378993
6,2748008001.3446426
7,2726989745.7964425
8,2709990870.2816296
9,2689227508.4326253
10,2683253583.979374
11,2675440519.805578
12,2672033458.845368
13,2667855448.555771
14,2666367997.082077
15,2663845752.412243
16,2660449627.765365
17,2658780890.7643743
18,2657143964.8324733
19,2654605136.6822557
20,2651012325.9767737
21,2646863257.222117
22,2639676915.78104
23,2627711278.007171
24,2607152869.256308
25,2568953885.4157352
26,2500394616.6092296
27,2370949378.9093437
28,2144077526.8309188
29,1836140257.5147219
30,1486823680.963542
31,1130984723.5157347
32,1030140402.0425514
33,949582751.0008516
34,886863812.597761
35,863275166.7346011
36,825741694.2639271
37,762540308.6728857
38,662634053.8937472
39,488315658.418566
40,329300193.95286477
41,268862232.02473986
42,220017181.81383064
43,163189803.43715513
44,76859213.62662165
45,67931613.84283534
46,53828761.661447376
47,30942639.199089456
48,10258259.46753633
49,4057130.086927751
50,961938.5589274107
51,12821.86419309739
52,1849.796718770274
53,460.00355645227506
54,54.72514299809249
55,4.508062467912581
56,1.6837084052406828
57,0.0011897699536726754
58,5.0125703101237746e-06
59,2.602703792949034e-10
60,2.2591805325769516e-10
