evaluations,best
0,2784251109.696704
1,709472568.5242363
2,352144956.30689627
3,35404002.026831016
4,32145940.355252497
5,21702456.04739871
6,19224765.742411766
7,10544947.405403733
8,8571456.490951413
9,6735753.472736102
10,5567968.760227695
11,2852059.271828253
12,2267311.180826754
13,1607453.7139959931
14,1434185.194648063
15,1427742.0820829486
16,1364275.1971027139
17,1222774.2192578155
18,1018049.9976458006
19,506327.2829011688
20,166191.99722532366
21,125916.25234232565
22,123096.16759328228
23,122901.49318859678
24,122246.0527535521
25,121116.36846484842
26,118934.79381816032
27,106088.33869291663
28,79477.32969660197
29,60476.55844815101
30,27941.628078491056
31,12296.997394505288
32,9259.061443759458
33,8986.366335381812
34,8550.534036427927
35,8463.706914710985
36,8333.576383265763
37,8252.273071834747
38,8187.580055157423
39,8133.646137973754
40,8068.547358955798
41,8066.312233529607
42,8061.669326515114
43,8060.396450855623
44,8059.381201627664
45,8057.317249636806
46,8052.780483568079
47,8046.269680067012
48,8034.362965934482
49,7999.438947911826
50,7966.719893015835
51,7874.876151273268
52,7649.806796707624
53,7549.524120162657
54,7136.846458082458
55,6734.538376978533
56,6598.78668894772
57,6563.966175087873
58,6547.773305273365
59,6536.1748218506245
60,6522.879189291568
61,6510.433847924094
62,6508.434985495748
63,6504.065673703177
64,6500.570102903505
65,6496.549029881614
66,6490.020245888738
67,6443.444199333586
68,6390.261921145994
69,6315.310483810242
70,6120.788890606718
71,5520.050321877557
72,5176.531000549387
73,4377.459724683211
74,2495.1362097499546
75,1412.173540640986
76,756.4754955755358
77,671.7169525181722
78,501.9341800392973
79,371.9276077300022
80,242.8731192699351
81,198.37586860938683
82,175.65217687220226
83,164.35281004868878
84,160.7719977402975
85,155.70598016534223
86,143.68214269787475
87,95.00875571739805
88,76.41330227685238
89,69.50550757472058
90,58.44649056333003
91,54.875361808499505
92,52.445159139564566
93,52.18445649805615
94,52.124942199741184
95,52.10669660060289
96,52.10270821155328
97,52.09786209559707
98,52.09185097988187
99,52.0617516713471
100,52.006264744398244
101,51.94344339316605
102,51.848236566409
103,51.787179649524425
104,51.67489143776942
105,51.54957766913594
106,51.319602691140126
107,51.105665158687245
108,50.627156770426915
109,50.03108888142577
110,49.610902196587084
111,48.759113170070115
112,46.832641334234246
113,45.7696969162235
114,43.301605142592365
115,38.66481667385921
116,34.56075400780716
117,25.310521881779003
118,23.55108375098499
119,20.19387392755576
120,18.682109508591587
121,18.47819534670555
122,18.342460241698923
123,17.65360567924682
124,17.050988439392338
125,14.51179746320285
126,11.932090714625852
127,9.69328573320097
128,9.316180688155493
129,8.838835050179538
130,8.766130622842924
131,8.729399742747123
132,8.694719066176354
133,8.671930431795706
134,8.666699962091906
135,8.655247490298793
136,8.621240172751751
137,8.557871782418873
138,8.470326564398169
139,8.357130273133182
140,8.140350264464196
141,8.0655114737497
142,8.022310064125877
143,7.8626314781420135
144,7.472209979466481
145,7.332407457827365
146,7.29981951064883
147,7.255964177412985
148,7.22674445555034
149,7.1850907652481215
150,7.1519494848352485
151,7.075753303291983
152,6.9258215761868405
153,6.693540391654349
154,6.604216620413327
155,6.21589610395991
156,5.403189329053236
157,4.236489013309797
158,3.8638038119044444
159,3.144017555397132
160,2.5992138792850117
161,2.430973522032544
162,2.3259866889987024
163,2.150342176871268
164,1.8278310927457146
165,1.5107770041593203
166,1.4108750887801833
167,1.369706587572696
168,1.3407825905030966
169,1.2415385916344486
170,1.16369463012728
171,0.9804573415137531
172,0.7894792910654164
173,0.6260745678734246
174,0.5758851896409174
175,0.45175908307573776
176,0.3710885450746945
177,0.33738240202118286
178,0.31890435670873574
179,0.30252315510419664
180,0.30089412388502845
181,0.29454281689896306
182,0.2893066270270188
183,0.28185289156721477
184,0.27776427597968867
185,0.2766101151244132
186,0.27485570154348815
187,0.2725385223022642
188,0.26884854566473093
189,0.2619534413745311
190,0.24934234083570242
191,0.245762125182395
192,0.23822103911179437
193,0.22031341400721988
194,0.21601100430159798
195,0.21123679619487268
196,0.2054053663360938
197,0.19796034491043915
198,0.18692635597620033
199,0.16901900402606457
200,0.16786844375081106
201,0.15806113966924865
202,0.15776904720991508
203,0.15655947356944244
204,0.15595651029699603
205,0.15450189216128876
206,0.1508794915463779
207,0.14786316713033798
208,0.1400625297207886
209,0.13103345576248374
210,0.12552260312538027
211,0.12265249702740434
212,0.11629092696371388
213,0.10202940114349951
214,0.0910032315999951
215,0.07568855727288806
216,0.0545283041866949
217,0.03496907755948546
218,0.029410616558605503
219,0.02585518122785031
220,0.02077499557521503
221,0.014263801765167394
222,0.008902193047482725
223,0.008303764572328844
224,0.005565288633900436
225,0.004033219280322749
226,0.0031746947848516525
227,0.0024113928606604015
228,0.0016547463925749438
229,0.0015642845432391522
230,0.0011302600124818737
231,0.0008692171561991644
232,0.0007180562892675412
233,0.0006538657055243488
234,0.0006075334712435993
235,0.0005255996944627804
236,0.0004077971337526076
237,0.00025078775241498723
238,0.00018814224384595363
239,0.00015123561437983428
240,0.00014996783940350483
241,0.00014294473716696898
242,0.00013793780681331972
243,0.00012151238217816037
244,0.00010351545576352914
245,9.29017862378417e-05
246,5.383988562206039e-05
247,2.3814466751951623e-05
248,1.2656945835451016e-05
249,3.6448237358849847e-06
250,3.158349961284597e-06
251,2.829733887870118e-06
252,2.717138001985564e-06
253,2.4961457845260974e-06
254,2.2595231700716553e-06
255,2.1048019306066193e-06
256,1.9607217112593244e-06
257,1.8030195050983643e-06
258,1.73074653103901e-06
259,1.6132738442558913e-06
260,1.5310883877320863e-06
261,1.4850255587507816e-06
