evaluations,best
0,5326683202.656115
1,184164709.5729146
2,160834373.4135297
3,43909223.93219143
4,20085266.12894614
5,16041820.14736911
6,15326743.53014668
7,12830432.232013958
8,9143113.459848123
9,4303772.69393583
10,1292877.0517713733
11,1052970.3171674605
12,941631.0550677767
13,923521.7307141264
14,916925.8075014196
15,890702.2552961557
16,728144.1406588036
17,607644.6430365236
18,362387.99559670564
19,130061.5940452157
20,94491.58956023955
21,91542.19985315352
22,91246.58668778361
23,90850.15985347844
24,90349.94833937597
25,89059.00781591513
26,85828.63711351159
27,81297.62268437757
28,77164.11446506093
29,71062.02952551868
30,61382.29189939685
31,53187.93964524038
32,45991.66493205424
33,43650.257871174756
34,38553.197892912496
35,36850.259683220705
36,35646.351882408715
37,34269.74262763185
38,33543.61394106412
39,32825.51408465862
40,32432.42676326598
41,32214.304675770207
42,31645.24244627652
43,31369.929432710855
44,31307.060637562132
45,31230.813271154442
46,31204.346864994288
47,31131.88384145212
48,30985.976703554265
49,30568.75324194047
50,30486.425692955214
51,29097.810945531055
52,27072.6204340535
53,22785.125688301898
54,18131.121088834356
55,15295.584561167225
56,13424.824685814547
57,12532.351449556307
58,12028.094595988636
59,11857.075112946266
60,11493.270451349394
61,10917.384721178974
62,10303.681786709863
63,9275.7188242548
64,8320.828426111646
65,8166.425677840738
66,7510.243724211465
67,6106.270759546515
68,4768.106826956569
69,3541.8441863992653
70,2678.112033969931
71,2319.900360614596
72,2266.437364736895
73,2259.965179095208
74,2255.677641804229
75,2252.6693613983193
76,2239.2708869682247
77,2224.3789762436986
78,2221.5293683471764
79,2218.26728602662
80,2218.0196334867355
81,2217.940886482615
82,2217.85520596473
83,2217.538785746422
84,2216.7154842705113
85,2214.6718951310786
86,2213.8068431128067
87,2208.8304099545962
88,2190.7654913319525
89,2157.214040865846
90,2141.7125473518818
91,2073.090552429512
92,1936.50721642039
93,1825.529568985204
94,1685.5338374270202
95,1597.3270875987575
96,1569.3618427060576
97,1537.0601469082626
98,1507.2586311274113
99,1273.9494959756921
100,1120.0317837509815
101,854.4799427053076
102,842.829094866518
103,719.2950729461979
104,657.522269577221
105,644.141805979168
106,633.4393834803899
107,618.1410591810608
108,606.399473691424
109,602.8140849205249
110,596.0430198378585
111,594.349127546287
112,592.3769124239391
113,588.7335602602859
114,581.313322128362
115,577.9348097597249
116,568.321826120336
117,558.3307520472629
118,557.3547049867973
119,555.6839011871047
120,555.495339250195
121,555.3357399928598
122,555.2754468551533
123,555.15379588654
124,555.0597051310339
125,554.8701881508264
126,554.643490796042
127,554.2897553346643
128,553.7897293204448
129,553.2373119982633
130,552.6561031966718
131,551.8570512516753
132,551.2840779125015
133,547.9154677404388
134,545.2757093767624
135,538.7425280740657
136,537.7846000363353
137,534.7960951099967
138,532.5889484144244
139,531.2724458601357
140,530.4163399433303
141,529.0183156787093
142,526.5958360029466
143,524.1996066468101
144,518.0654650056457
145,506.6021531357817
146,489.41397013870886
147,468.28997563200835
148,417.302427730992
149,379.58299069900335
150,361.01708178960246
151,338.43809959613185
152,305.1691241655657
153,252.32926081190078
154,203.2719565093808
155,197.04388086929998
156,177.23091341177437
157,173.80483138621153
158,171.87224539025962
159,170.94259200244144
160,170.3093579332294
161,169.43750342672465
162,168.83576533422564
163,167.72202519816994
164,165.5568129628466
165,159.3030819232676
166,157.09850581823122
167,146.53717242310478
168,140.80546902289285
169,138.3043365939093
170,136.49474074785567
171,134.31348085065994
172,129.54361015467137
173,122.44860247759307
174,112.02874492325144
175,95.87102763019391
176,86.73445171112121
177,82.11812102884048
178,73.63388932680974
179,72.38103648896963
180,70.60529256357854
181,67.1762379683279
182,57.40411475053951
183,41.67966181007316
184,31.917848500882627
185,19.32492695166468
186,13.588336773364022
187,13.19461897705541
188,12.977387488668667
189,12.556139793618723
190,11.281480117863744
191,10.120070639242334
192,8.34703105179
193,6.55181719058756
194,6.398203151274787
195,6.156701398211771
196,5.830686659183483
197,5.496860041083046
198,4.750845475850566
199,4.731025426113885
200,4.704273956968229
201,4.666243873459039
202,4.612022097539034
203,4.556384970300214
204,4.4409601772986145
205,4.047838614818357
206,3.5185553530738414
207,2.634925259473243
208,1.8835909806718418
209,1.0911441493704226
210,0.6470831708618876
211,0.6076016263205057
212,0.5432181948848895
213,0.5341718627200754
214,0.512537574108005
215,0.3774505139660986
216,0.22107655995427763
217,0.18902931932492414
218,0.1730377478893743
219,0.15099687750277604
220,0.11986625037085101
221,0.09507039182131488
222,0.07972669433448998
223,0.0692146654572902
224,0.06742704054419775
225,0.061834901534379046
226,0.05883868135069826
227,0.052968236994874164
228,0.0469846836029674
229,0.0461858787317113
230,0.04149626985875343
231,0.039484585880155264
232,0.03909988766609236
233,0.03882110521922316
234,0.036985031510858045
235,0.03331860828556098
236,0.030425375404225782
237,0.027284174577550866
238,0.020646834229829526
239,0.017911099581758048
240,0.017300287381945802
241,0.014346111397480087
242,0.013764127058335565
243,0.013715392985747473
244,0.013528751180782185
245,0.013088983739913395
246,0.012545288004266875
247,0.012336887008674037
248,0.012097576716875908
249,0.011006546406151903
250,0.007978184452008735
251,0.005714727326564637
252,0.004491914826310198
253,0.0027349610095214324
254,0.0023827950346424686
255,0.002159708651949135
256,0.0016816330922060818
257,0.0007441477792403617
258,0.00030218593002791726
259,0.00028184124982074207
