evaluations,best
0,2174535842.7184925
1,209351410.38222957
2,148455967.3622584
3,133697789.53047234
4,114316531.35416508
5,98731077.17097302
6,68498412.46334116
7,49150538.399974205
8,39488305.97316396
9,35112492.588198856
10,32353223.992561825
11,27113955.76177954
12,17567983.493090197
13,16255664.314010749
14,11595088.51870796
15,10900601.155296288
16,10670377.73564027
17,10457398.7130305
18,8927992.6932838
19,7377634.709514224
20,7041520.036328232
21,6619175.089413551
22,5788901.162938636
23,4755528.441177867
24,4479090.2493893085
25,4425871.626153993
26,4308399.521737198
27,4022952.0117850327
28,3371467.4578304808
29,3141101.401422659
30,2164248.913301378
31,1822201.8634974756
32,1767882.2118359911
33,1752585.297818681
34,1742163.2284051112
35,1688861.5887957013
36,1641349.182185664
37,1547851.1027005517
38,1464280.333485644
39,1315002.5632177524
40,1199231.565011991
41,1148537.2516666458
42,1046270.8434042739
43,995923.203096248
44,980058.8141802193
45,974185.4281969578
46,956106.8794638296
47,931861.1567090933
48,903174.563544134
49,882372.0297719591
50,868170.5591775964
51,855946.8403395424
52,837227.2702047344
53,823808.2429992377
54,799417.2387277709
55,758176.775929639
56,665973.3231385418
57,603855.6977390324
58,515985.58308297105
59,478245.6152188022
60,459521.571059319
61,431110.4763047381
62,403226.5257209398
63,396423.59278850356
64,394535.3763166637
65,393413.1977059871
66,391613.4516581769
67,384643.65138490195
68,381111.5444709867
69,377453.2610666911
70,369016.64706088294
71,347646.053175501
72,339993.0352814246
73,318573.90124373254
74,313043.35049861466
75,308407.9526184844
76,300688.07870997343
77,298819.57265122596
78,289886.9533433272
79,282499.9181194172
80,276044.63197545626
81,271730.6083360381
82,265991.1273905268
83,255749.84135112286
84,245467.93676472598
85,228648.5047798349
86,225742.65912544058
87,223205.79097681743
88,220818.82631003967
89,219631.43217684436
90,217057.7399102794
91,216333.03050259032
92,215634.12331165324
93,214905.0645098034
94,214025.9518348284
95,212808.50253421345
96,212278.09969708903
97,208333.5871263312
98,203127.91986516214
99,193189.91918695616
100,183378.2648611285
101,181735.52240475247
102,176591.30231375928
103,172556.30532882208
104,169648.50469692433
105,166849.64681813648
106,164794.11366279173
107,163161.6862510979
108,161601.82540012637
109,159796.7720390951
110,155484.86073081664
111,151674.19847710678
112,146362.91408278636
113,139761.91385838014
114,133522.65581098964
115,130632.11812059487
116,124878.21649868232
117,122725.06394504447
118,119869.02868484898
119,114938.1136586611
120,112492.04693525213
121,111473.11633840094
122,110267.35022243974
123,108892.79168330578
124,108505.17674892794
125,105973.0667760832
126,102113.85590877284
127,98497.52241329006
128,96279.48526011298
129,95130.1641481355
130,93779.46805679303
131,93086.70633274184
132,91971.48863633502
133,90442.19052986085
134,87782.37101217803
135,83204.35824887497
136,79428.77425615404
137,75642.320402165
138,74098.65841924102
139,71764.49231876219
140,71162.57892963382
141,69768.05613313819
142,69374.23814846804
143,68673.14000608474
144,68071.42012888654
145,67606.63968944701
146,66963.30671895009
147,66577.92084359673
148,66337.8902227948
149,65943.8745817448
150,65648.75466656747
151,65208.1960890734
152,64221.31091012467
153,62285.78358588754
154,58519.7094629851
155,57143.00779643048
156,55931.33326209805
157,55522.21697561847
158,54900.07606589456
159,53571.45970383361
160,52654.26884092968
161,51208.95404179177
162,50549.729375014496
163,49346.41657043687
164,48517.34967123976
165,47752.294811561056
166,46738.37434866394
167,45887.41361923867
168,45719.75683690437
169,45564.32123530031
170,45369.52034456871
171,45040.79208579143
172,44949.20714878555
173,44494.76680240394
174,44351.77865894482
175,44232.559780015355
176,44129.18454943578
177,43893.70015228067
178,43603.42188812149
179,43372.61522858943
180,43157.46186058997
181,43015.06088386311
182,42876.61639078998
183,42773.3712735305
184,42701.90421267593
185,42650.33152099064
186,42536.35385826552
187,42494.28340601536
188,42414.44896739824
189,42361.27762195509
190,42035.242791463716
191,41681.01533590769
192,41443.08381893503
193,41080.277197242205
194,40982.20833277602
195,40954.29061471125
196,40889.354478649904
197,40809.82463734918
198,40711.81286266134
199,40614.83396005459
200,40543.906097896564
201,40459.005394297106
202,40357.68128219177
203,40239.26579917739
204,40024.714259400265
205,39755.809516919144
206,39472.133161772945
207,39162.521691458496
208,38828.92080290418
209,38574.537516750606
210,37994.06895860843
211,37408.02817183134
212,37257.563500712895
213,36725.20924498829
214,36598.304649774065
215,36296.12356723802
216,35547.74541256309
217,34734.013511348836
218,33536.87452520696
219,32938.139207696884
220,32511.410644857773
221,32196.54606182317
222,31889.468600260927
223,31475.21447591191
224,31325.33188142771
225,31095.789367937854
226,30855.927907378362
227,29511.11936348343
228,28517.377572056645
229,28162.40250763271
230,27354.06499891651
231,27017.880549490434
232,26789.720918727664
233,26557.652107252874
234,26033.772937113536
235,25494.553362627783
236,24831.041582708705
237,24626.64941669456
238,24499.51177730982
239,24436.37119620537
240,24372.38515034571
241,24249.48127255861
242,24088.98974429708
243,24008.99445167523
244,23887.392388513585
245,23813.638048467663
246,23748.6066550543
247,23574.743448207693
248,23277.793230713527
249,22830.289973416875
250,22315.496864323795
251,22136.121356085045
252,22049.008173798968
253,21929.044616889685
254,21852.326815179935
255,21806.241563733816
256,21758.350221070268
257,21718.29036831756
258,21659.2058729073
259,21529.919839568884
260,21470.557127125387
261,21297.52522837306
262,21197.27450381274
263,21135.180300479562
264,21087.545461571077
265,21003.63196961479
266,20881.0988165922
267,20750.664176393762
268,20602.724485764047
269,20561.17162659981
270,20527.065230674067
271,20460.226866207013
272,20381.763561348645
273,20265.35240231257
274,20190.72724842887
275,20130.452353902954
276,20088.53412413682
277,20070.68140703813
278,20036.144017809052
279,19983.34512569355
280,19918.966781954703
281,19781.940928768818
282,19672.79554702179
283,19606.37488285559
284,19449.122756549128
285,19313.675792845723
286,19219.54954845788
287,19079.621393899706
288,19033.07012350433
289,18955.40570644667
290,18841.579501974596
291,18824.1264787203
292,18625.00081163425
293,18570.439968385745
294,18532.251833297345
295,18508.63891837013
296,18478.152838309226
297,18431.18715784511
298,18363.637462326853
299,18285.489134333984
300,18191.935223029075
301,18009.343685755328
302,17904.90533456703
303,17812.73963580505
304,17748.737265775577
305,17691.5748858634
306,17666.84139124598
307,17638.070159402938
308,17618.894127113963
309,17569.894680176298
310,17485.517231467256
311,17331.244353703132
312,17249.13982393279
313,16952.92853278157
314,16804.530814667753
315,16719.508127495115
316,16661.774362198987
317,16477.70626653853
318,16324.593069112738
319,16156.102022925628
320,16068.783570990943
321,15985.77354572336
322,15946.854436792193
323,15908.803027781341
324,15881.7201487784
325,15865.714353692772
326,15838.33739362232
327,15705.04089557846
328,15595.035428224875
329,15434.200040167916
330,15388.057757122657
331,15343.982039477092
332,15319.04890117399
333,15303.67621363775
334,15281.77289290047
335,15251.317279912642
336,15244.463340557048
337,15188.553854172276
338,15159.350687591888
339,15070.674541812314
340,14966.575227443185
341,14786.882686047058
342,14709.831219921327
343,14608.02173899335
344,14564.948311742568
345,14546.253529513544
346,14506.781615895054
347,14412.737240127144
348,14379.780761648179
349,14284.017120831764
350,14258.794269419643
351,14223.619063943941
352,14211.58246285263
353,14169.239050477901
354,14112.756264928023
355,14035.8318326736
356,13884.985227465782
357,13863.083049035618
358,13714.495019242939
359,13699.820910395314
360,13689.152534056313
361,13685.141400858363
362,13673.81383382805
363,13663.805937166491
364,13648.322503757707
365,13630.685884427821
366,13588.69451669381
367,13501.601198524424
368,13452.658842537447
