evaluations,best
0,5720297205.637156
1,757441362.9810656
2,551454014.0994374
3,281488360.5852508
4,165738482.34020025
5,81880594.06780335
6,53664364.71105357
7,42765129.56396839
8,35650261.68389185
9,30708352.48973821
10,23319202.189375523
11,19240609.02359296
12,17350238.282224618
13,13968458.224233516
14,12625354.893747773
15,11710181.138628215
16,9927199.863640541
17,7250544.711928876
18,6910582.368941958
19,4625811.470806534
20,4292508.225285807
21,4144251.5300927632
22,4065241.6963854413
23,3813037.233234268
24,3666838.5540469536
25,3262613.1979366434
26,2774099.0133760218
27,2457553.181201702
28,2263521.479605769
29,2120708.598846148
30,2063665.218263895
31,1942734.7665357287
32,1895843.1992054018
33,1829684.2489601024
34,1766103.1407107683
35,1728985.136969674
36,1661785.3620727025
37,1617880.8019545942
38,1595963.2375543728
39,1580759.8311611104
40,1552556.0875606749
41,1502361.0794637182
42,1398610.5704333235
43,1306314.1678759067
44,1152563.6776691389
45,927716.1019417966
46,834558.121645696
47,796764.3449639385
48,785060.5486588653
49,773356.7819700838
50,767802.1109288028
51,757065.1040778314
52,735515.1388281968
53,710169.9106003859
54,690845.3410348932
55,669043.7415227392
56,646857.9878239573
57,621496.578118688
58,584456.3740352558
59,582244.4504385169
60,569641.3698209623
61,560545.5451913882
62,549434.391763458
63,523597.8124061049
64,491655.98895152035
65,475711.89772580384
66,453232.6534762536
67,446046.6766152604
68,443778.4458277145
69,441673.7626785294
70,438035.4352718152
71,430233.7995755467
72,421757.49069014064
73,404561.33957393933
74,381171.64629378385
75,368102.61149245745
76,352511.69814178714
77,345141.9305807586
78,341146.5176568204
79,336090.016420863
80,333030.720748044
81,327178.54444401857
82,323275.85329392535
83,319581.0273339536
84,315358.24132187624
85,308651.91552584834
86,304055.741068919
87,293472.21918998647
88,281132.4758284878
89,266233.91061515344
90,248224.21310608703
91,240387.40616235512
92,235179.6191717869
93,231176.45585830332
94,229872.86264837856
95,227850.57712113517
96,226132.40137498453
97,224135.5864578349
98,216335.91015419157
99,211539.75447245318
100,207345.07835456176
101,197926.61729053556
102,195998.75971580372
103,194710.44276109865
104,193667.77460847923
105,192820.94790310576
106,188704.9409434137
107,185055.4236259401
108,184015.38902443112
109,182538.69197666884
110,180379.58866875962
111,177029.548782999
112,172247.15284132212
113,161572.9060686107
114,151487.80062080728
115,149669.07589329773
116,145194.52979966678
117,144468.18913284712
118,141859.77167961292
119,139812.9040375879
120,135304.79809442995
121,131668.17684820702
122,127973.91002293602
123,125626.7798664446
124,123804.77078256758
125,122420.17940811862
126,121159.01144110059
127,120787.02519297333
128,120203.40828628375
129,119779.70958147658
130,118848.67519689718
131,117992.26843003038
132,117673.78444190198
133,116042.68258513416
134,114994.61645753347
135,113505.60326633316
136,110750.71381101984
137,104790.32361668313
138,103452.95865495983
139,94564.6249281852
140,93045.02293168443
141,92416.69729417331
142,92135.03740617876
143,91177.42713025509
144,89677.61989446566
145,89151.98883823371
146,85910.02662896622
147,84654.71310568461
148,83539.36397850042
149,82374.25250787335
150,80098.49558017252
151,78004.220957636
152,76921.07189427521
153,75788.43892891429
154,74996.37924606001
155,73421.25609581663
156,72257.45314392415
157,72025.1359195016
158,71429.15342232169
159,70736.583086919
160,69902.89121016626
161,68820.93743182697
162,68518.27391103198
163,67959.51816628315
164,67755.02836475128
165,67480.97462178493
166,66925.67518080554
167,65996.41850749531
168,64116.80900017478
169,63505.81019907829
170,60444.97144050527
171,59045.722590677746
172,57736.37795866366
