evaluations,best
0,14169371566.944847
1,1572625525.6642752
2,1055709414.6013485
3,387949149.8861648
4,265624059.4970234
5,179788029.1840071
6,133489207.59365825
7,118008458.1528974
8,108503715.92755534
9,94454729.06601551
10,83005062.6681557
11,59233596.66825465
12,49936714.79045229
13,37108075.2081802
14,32915204.13434086
15,27591174.437463947
16,24193965.789099544
17,20635918.859522216
18,19057859.077177584
19,17881155.60875238
20,16754531.04437889
21,15055857.351588158
22,12536059.794805914
23,10747456.967249453
24,9315637.071059253
25,8283105.921904647
26,7999509.6039745845
27,7272896.651707014
28,6927002.077687671
29,6465950.7598893335
30,5906628.999354409
31,5722972.298877433
32,4892938.619045669
33,4701873.450961828
34,4426832.264888926
35,4111270.2731224312
36,3892411.380170883
37,3706175.4577220534
38,3620115.629734007
39,3549071.7553813145
40,3468421.150666204
41,3395267.836937965
42,3212526.7553180316
43,3127519.409679468
44,3015645.380716837
45,2944393.5159059763
46,2849870.8199269553
47,2741579.1461456977
48,2540502.310969101
49,2461756.4468131205
50,2333751.4531652685
51,2274534.4928885414
52,2227442.4480644376
53,2177088.415145708
54,2136398.099349447
55,2004016.1144603947
56,1989829.192498349
57,1911097.84874841
58,1884169.9372744914
59,1853587.7987441784
60,1831077.9182818392
61,1804732.722944092
62,1772132.4874572519
63,1736507.396638495
64,1700304.3181852386
65,1668468.8817975565
66,1649403.8573128663
67,1616834.2085372515
68,1582379.668754465
69,1539297.310658949
70,1516193.5183953182
71,1487610.3651670192
72,1469030.8154439202
73,1437185.6977733911
74,1390058.3141783413
75,1378890.2947537606
76,1346526.400158317
77,1337582.468376915
78,1327118.8253296805
79,1299562.9388749609
80,1274640.3310297763
81,1253841.2970428981
82,1239064.8070140672
83,1218715.1365920056
84,1195639.502744563
85,1175108.971487487
86,1160732.8116591834
87,1140352.251073143
88,1121753.842268079
89,1107955.8638358035
90,1096467.5118463328
91,1074970.836416201
92,1059776.8711651508
93,1040278.6716796305
94,1021124.5642664473
95,1011034.463945437
96,981693.9990984368
97,968865.0877557908
98,946870.8763209444
99,929064.2637377593
100,921377.2651156835
101,912045.1837327819
102,901781.3422798474
103,885503.1230841833
104,863228.9038852698
105,853710.0987695442
106,830938.6397960372
107,820664.3054738467
108,812781.5330897328
109,807587.5284958114
110,801089.3837037677
111,782961.4183081902
112,775682.252468215
113,767184.6940419297
114,760313.099410669
115,750959.9232103522
116,740903.5564581003
117,729845.128023969
118,719834.5201878252
119,712302.4616388285
120,703322.1621889634
121,692536.5066604422
122,682959.8884713121
123,673139.7838700429
124,660967.019018
125,652742.5177209456
126,642612.3946858133
127,631114.0328331656
128,625733.3206034264
129,619112.8648606604
130,614881.9407934716
131,609164.9003904402
132,597234.1598369848
133,586564.9655497542
134,573466.6171589884
135,562787.0503947204
136,553663.497110183
137,531307.0036729276
138,522176.4436479236
139,503561.49025124643
140,490458.2912016901
141,484206.21279523283
142,479886.5089534688
143,476013.56623035064
144,466038.95299674576
145,457636.5574110791
146,453092.72154736414
147,443920.3317164689
148,438921.19296252093
149,429012.67827245226
150,419804.0738188381
151,411003.544765797
152,406406.5958674095
153,403345.0057883929
154,400211.1397772812
155,396066.35597217287
156,392027.94235878525
157,384058.12577771634
158,375710.25143906527
159,371864.1732144031
160,365826.3846290354
161,363618.9385708427
162,361841.28652923973
163,357316.1196173834
164,351972.40844830556
165,344294.2292140617
166,339429.6376538496
167,335456.26484199456
168,332983.00148471707
169,330405.93825862446
170,325823.42388290324
171,322955.1156074349
172,312057.25900329405
173,300899.492547871
174,290530.6362203636
175,282511.8546488178
176,279668.55545950326
177,276575.9975438189
178,272326.53016760736
179,268431.8145655508
180,264708.9028888335
181,259600.8668727392
182,253575.72307005437
183,251120.91168237972
184,247796.23224796396
185,246434.80474134893
186,243691.7789207563
187,239657.78406701545
188,236864.09594526605
189,230278.1462133727
190,227388.83797923187
191,224542.76255572896
192,222823.397450247
193,219218.53647367365
194,214679.865448748
195,211931.93002753143
196,208508.7972020214
197,206785.40397939956
198,205033.470434228
199,203479.5109536669
200,200295.82620360565
201,197361.81831851712
202,194353.4992810058
203,192762.71710312503
204,190410.17453534476
205,188824.79526588
206,187136.61674789488
207,185544.93298835692
208,184318.47464902615
209,182176.03418491984
210,180851.03865263084
211,178699.01186647164
212,176775.10250539635
213,175317.26307116423
214,172229.31733614224
215,170590.57550516518
216,166609.308664222
217,165079.93865269632
218,163968.2131284838
219,162690.95990216444
220,161236.5732547736
221,159116.91250160165
222,158420.74089536018
223,157602.30700010454
224,156238.1390776523
225,154950.18491886882
226,153233.8717566831
227,152112.88644489623
228,150338.39689019442
229,148916.3839906887
230,147048.29469698796
231,145174.8596723583
232,142850.38168069918
233,141210.45586490005
234,139309.8348312966
235,137767.46101321178
236,135372.32989643395
237,133085.19946887816
238,130721.87172063663
239,127877.19101174733
240,126516.56397573528
241,124168.24267427792
242,123244.15090826548
243,122795.87241049582
244,122491.2328052437
245,121863.64258134048
246,120991.72406381156
247,119543.38713446367
248,118924.51230404174
249,117803.51789784856
250,117375.47937093118
251,117040.81080334516
252,116459.4815349604
253,115319.15021667971
254,114524.59905437999
255,113186.11765728096
256,112150.85075351081
257,111567.00647689699
258,110550.5547108617
259,109715.61947771088
260,108396.19824996307
261,106491.41937282117
262,104834.14764626765
263,102371.43359870755
264,101534.94489623494
265,100710.61040863844
266,99912.63815956093
267,99031.1710627363
268,98411.02593133008
269,97280.88471065811
270,96869.23516360669
271,96264.08324790145
272,95220.86041742878
273,93722.25473953705
274,92339.47287140171
275,91362.52712836675
