evaluations,best
0,6396830128.494052
1,1218885687.9701998
2,864040623.2729175
3,407456555.41399336
4,297960884.0548688
5,223507767.15158898
6,189743132.41610867
7,165464964.53696185
8,122433043.89035499
9,85602419.8578975
10,69475542.79104824
11,57179571.27429009
12,51393684.75606347
13,44026217.338040665
14,39819334.23427103
15,36655208.240554355
16,35080327.28478972
17,33250136.26082597
18,30436395.667414222
19,27619314.74594415
20,25708761.749643154
21,22166984.077633347
22,19787933.395181064
23,16464017.41975697
24,15444207.404636338
25,14667677.936168533
26,14280320.742999211
27,13896373.580274181
28,13219112.40269474
29,12532106.83137664
30,12081590.075083703
31,10790424.944215067
32,10175501.065390673
33,9387785.692448184
34,8454917.539998125
35,7185552.91490388
36,6511583.114799295
37,6046816.116523567
38,5687173.33401995
39,5482334.398607749
40,5141047.85160957
41,4882400.1257903315
42,4680019.69377326
43,4573932.924714316
44,4477263.69491035
45,4411409.351517125
46,4328037.6304568825
47,4117893.642451075
48,3973569.989216614
49,3734895.678248484
50,3568264.516806701
51,3404155.877021165
52,3262739.57592281
53,3147907.7935400223
54,3073095.2691767886
55,2996941.515948982
56,2882019.6768517746
57,2858625.259484665
58,2752954.1569791366
59,2728348.4146713833
60,2693155.0856662313
61,2621630.1306975875
62,2518689.476231106
63,2411767.7570712594
64,2352176.6856268276
65,2304287.761141307
66,2271742.3947127643
67,2219732.269602758
68,2123672.838325206
69,2090952.6784087133
70,2052693.4075733616
71,2036174.7813590257
72,2010956.605252563
73,2001716.4035864498
74,1981938.1744379066
75,1952148.9725185344
76,1893747.999455013
77,1876011.4531961791
78,1833304.4716186898
79,1805503.8756096372
80,1781204.6049413916
81,1758187.5169849212
82,1729110.6229948674
83,1700228.1307899097
84,1677394.775561296
85,1643803.1310413033
86,1598737.7831576092
87,1577491.6143964864
88,1550648.2810597045
89,1503823.0367586156
90,1476823.2393548465
91,1406301.8075924057
92,1347139.0205053193
93,1294613.460689426
94,1253952.9589645946
95,1225574.0083039724
96,1189517.1187760178
97,1173880.5137489778
98,1147880.4074515295
99,1134281.7849643047
100,1110261.4796574598
101,1080769.572647975
102,1072040.861541051
103,1051421.660490174
104,1041684.8745323065
105,1031706.0186702451
106,1020610.6923193374
107,1002482.2898987764
108,982942.0887549637
109,963598.1712614418
110,952960.0853347332
111,941399.0812867194
112,920115.1422483227
113,903966.1589947966
114,878412.2858863488
115,847914.7007376286
116,828527.7918206393
117,816610.4767376755
118,805452.2303295326
119,796930.8726780689
120,775664.6081261468
121,757930.7060932126
122,748374.3439438809
123,730570.5199590201
124,719877.2565562234
125,707633.6263162671
126,697059.6554925418
127,687270.3871151275
128,670899.5832634111
129,655500.5772468173
130,638417.5286482886
131,622593.5797366503
132,592725.914209708
133,569696.5539407268
134,547874.1784097585
135,538982.7846523671
136,531788.5648871913
137,525910.6221722042
138,521414.89024769864
139,515352.7702880934
140,509664.5436676609
141,503505.3927594963
142,497306.7317073169
143,487022.79040661245
144,474606.329870245
145,464845.4932298538
146,458999.8970401732
147,453743.004459786
148,449987.2721841345
149,445753.15243969974
150,435654.5251729808
151,428736.4903445183
152,415866.7662372605
153,409090.10034898674
154,402725.5987182451
155,394360.3162075301
156,384916.1699580376
157,377919.35941042635
158,374665.48265538184
159,371788.76037003275
160,368725.0970806791
161,360302.1100365032
162,355135.1974809207
163,346736.37933866493
164,343337.7934541339
165,341925.3770284342
166,339644.77040985995
167,334860.4518671474
168,327775.88106687274
169,325016.3116942382
170,320581.35881310486
171,318498.06288481323
172,316259.6001613838
173,311841.1790331266
174,309481.71879880474
175,299925.1179204637
176,294740.0698213555
177,291101.1461789822
178,288292.33942804637
179,285177.97321007383
180,283630.22812004824
181,282061.6117637489
182,280679.4365421431
183,278638.3410677277
184,276581.8558536411
185,273367.27007483994
186,268033.4272345048
187,266940.53175505274
188,261146.3011094796
189,260139.77906856372
190,258988.55390279376
191,257958.95267286556
192,256609.87576108682
193,255677.85052164906
194,254443.0777643647
195,253467.90382951612
196,251115.52009105837
197,248674.29565276505
198,246299.14721762363
199,243548.2945862772
200,243067.66964089515
201,239709.29631412035
202,238660.59023644702
203,236781.51130805552
204,235602.77504875755
205,233237.10850708952
206,230286.87109810655
207,228714.15028535348
208,227932.17279444536
209,227364.0390398754
210,225845.52519507532
211,224028.50276813516
212,222606.0630535481
213,221344.25187329578
214,220823.48526292943
215,220376.61529635554
216,219433.24048574286
217,218334.8483859301
218,216337.98863687078
219,214513.59318316035
220,213303.2051270622
221,211364.91886023644
222,210060.70456546082
223,206775.38435326918
224,205992.65303127797
225,204247.18858444976
226,201147.05823792354
227,197195.58015975752
228,191356.84538622273
229,190189.16223390785
230,187514.0563937671
231,185917.73943880212
232,184819.98231895713
233,183040.08108641548
234,181796.3364497432
235,180486.98364107087
236,179661.79377919756
237,179015.89052591418
238,177621.4248037226
239,176107.11045219158
240,174286.86209267154
241,172671.8540884137
242,171093.32981095722
243,168530.59026231148
244,165247.96084987101
245,162217.1348731899
246,158439.91436437078
247,155369.10638552305
248,153177.69155799987
249,151719.95184273375
250,150742.08197493543
251,148933.1043943462
252,147396.6779665208
253,146451.60363684437
254,143463.61708077198
255,142702.00384414275
256,141310.72718623176
257,139741.63981974713
258,138081.80589462668
259,137319.09716779643
260,136497.79516033124
261,135753.97020686575
262,135037.18418932575
263,134052.7232989983
264,133192.46426300233
265,132392.514373853
266,131549.74331386376
267,130695.62043263056
268,130202.15465444222
269,129909.79730848354
270,129488.68653913068
271,128698.72263988674
272,128000.55603193103
273,127237.41109264703
274,126745.38816294452
