evaluations,best
0,15086722693.311077
1,14871288722.255398
2,14122850949.594387
3,13124164562.535639
4,11913636387.341015
5,9431589812.013327
6,6892497905.004373
7,3761023919.0871162
8,3275967245.692957
9,3275967245.692957
10,3275967245.692957
11,3275967245.692957
12,3275967245.692957
13,3275967245.692957
14,3275967245.692957
15,3275967245.692957
16,3275967245.692957
17,3275967245.692957
18,3275967245.692957
19,3275967245.692957
20,3275967245.692957
21,3168024453.2776875
22,3168024453.2776875
23,2700339239.9700794
24,2700339239.9700794
25,2700339239.9700794
26,2063811241.6957335
27,2063811241.6957335
28,2063811241.6957335
29,2063811241.6957335
30,2063811241.6957335
31,1628654126.149896
32,1628654126.149896
33,923378799.6094624
34,923378799.6094624
35,781979961.2107345
36,781979961.2107345
37,781979961.2107345
38,781979961.2107345
39,781979961.2107345
40,781979961.2107345
41,781979961.2107345
42,781979961.2107345
43,781979961.2107345
44,781979961.2107345
45,541615285.9166445
46,541615285.9166445
47,541615285.9166445
48,541615285.9166445
49,541615285.9166445
50,405593049.2884942
51,405593049.2884942
52,405593049.2884942
53,405593049.2884942
54,405593049.2884942
55,405593049.2884942
56,405593049.2884942
57,405593049.2884942
58,405593049.2884942
59,373935576.8110634
60,373935576.8110634
61,373935576.8110634
62,368924168.73455524
63,294615966.66826713
64,294615966.66826713
65,294615966.66826713
66,240433281.68180197
67,240433281.68180197
68,226922384.90981978
69,226922384.90981978
70,145482587.60055926
71,145482587.60055926
72,145482587.60055926
73,145482587.60055926
74,145482587.60055926
75,145482587.60055926
76,141557178.575902
77,109494046.05183887
78,99877439.51215902
79,99877439.51215902
80,99877439.51215902
81,80926939.36072126
82,80926939.36072126
83,80926939.36072126
84,80926939.36072126
85,80926939.36072126
86,80926939.36072126
87,80926939.36072126
88,80926939.36072126
89,42441595.99077303
90,42441595.99077303
91,42441595.99077303
92,42441595.99077303
93,42441595.99077303
94,42441595.99077303
95,37785028.16670662
96,37785028.16670662
97,37785028.16670662
98,37785028.16670662
99,37785028.16670662
100,30790001.913722206
101,30790001.913722206
102,30790001.913722206
103,30790001.913722206
104,30790001.913722206
105,30790001.913722206
106,30790001.913722206
107,30790001.913722206
108,30790001.913722206
109,29074159.420310386
110,29074159.420310386
111,29074159.420310386
112,29074159.420310386
113,26665970.244464193
114,26665970.244464193
115,26665970.244464193
116,21917591.868131075
117,21917591.868131075
118,21917591.868131075
119,21917591.868131075
120,21917591.868131075
121,21917591.868131075
122,21917591.868131075
123,20540814.48105766
124,20540814.48105766
125,20540814.48105766
126,20540814.48105766
127,20540814.48105766
128,18371829.002969056
129,18061667.74427932
130,18061667.74427932
131,17936231.707507603
132,16579918.465124687
133,16579918.465124687
134,14970983.580567317
135,14970983.580567317
136,12117048.924477011
137,12117048.924477011
138,12117048.924477011
139,12117048.924477011
140,12117048.924477011
141,12117048.924477011
142,12117048.924477011
143,12117048.924477011
144,12117048.924477011
145,12117048.924477011
146,12117048.924477011
147,9589488.614527239
148,9589488.614527239
149,9589488.614527239
150,9589488.614527239
151,9589488.614527239
152,9589488.614527239
153,9589488.614527239
154,9589488.614527239
155,9589488.614527239
156,9589488.614527239
157,9589488.614527239
158,9589488.614527239
159,9589488.614527239
160,8493477.177296204
161,8493477.177296204
162,8493477.177296204
163,6914914.884584401
164,6914914.884584401
165,6914914.884584401
166,6914914.884584401
167,6914914.884584401
168,6914914.884584401
169,6283838.157078854
170,6283838.157078854
171,6200994.085160667
172,6197466.833705646
173,5365378.468826699
174,5021112.8905058885
175,5021112.8905058885
176,5021112.8905058885
177,5021112.8905058885
178,5021112.8905058885
179,5021112.8905058885
180,5021112.8905058885
181,5004271.56319208
182,5004271.56319208
183,4803362.502072172
184,4803362.502072172
185,4727916.975709249
186,4186638.5976754953
187,4186638.5976754953
188,3528353.9497887027
189,3528353.9497887027
190,3528353.9497887027
191,3528353.9497887027
192,3528353.9497887027
193,3528353.9497887027
194,3528353.9497887027
195,3528353.9497887027
196,3528353.9497887027
197,3510144.318526311
198,3510144.318526311
199,3510144.318526311
200,3510144.318526311
201,3510144.318526311
202,3510144.318526311
203,3510144.318526311
204,3368037.2230548062
205,2809412.260797993
206,2748222.9752643798
207,2748222.9752643798
208,2624772.8854666012
209,2624772.8854666012
210,2624772.8854666012
211,2546673.5583261447
212,2546673.5583261447
213,2546673.5583261447
214,2546673.5583261447
215,2546673.5583261447
216,2546673.5583261447
217,2546673.5583261447
218,2546673.5583261447
219,2134771.558150948
220,2134771.558150948
221,2134771.558150948
222,1937721.2960620052
223,1937721.2960620052
224,1937721.2960620052
225,1839918.7383351496
226,1735603.5981296294
227,1727283.7009632112
228,1677865.4320769045
229,1471756.5588429929
230,1459766.7743112415
231,1306676.4549080103
232,1253769.3996807483
233,1150821.500061665
234,1150821.500061665
235,1150821.500061665
236,1150821.500061665
237,1150821.500061665
238,1150821.500061665
239,1150821.500061665
240,1150821.500061665
241,1106425.5874327521
242,1106425.5874327521
243,1106425.5874327521
244,1106425.5874327521
245,978724.9176758035
246,978724.9176758035
247,978724.9176758035
248,896118.16750641
249,896118.16750641
250,896118.16750641
251,892452.3896599606
252,892452.3896599606
253,892452.3896599606
254,892452.3896599606
255,869171.4036083574
256,869171.4036083574
257,869171.4036083574
258,869171.4036083574
259,738107.2196306546
260,682198.8322652637
261,682198.8322652637
262,682198.8322652637
263,682198.8322652637
264,682198.8322652637
265,682198.8322652637
266,676060.1652360068
267,667617.1706665612
268,667617.1706665612
269,667617.1706665612
270,645607.4796217533
271,592148.7884167762
272,576292.379846124
273,576292.379846124
274,576292.379846124
275,559131.1924838414
276,559131.1924838414
277,514601.73711551994
278,501734.45727841364
279,490617.0416100629
280,490617.0416100629
281,436284.52094392024
282,436284.52094392024
283,436284.52094392024
284,436284.52094392024
285,363980.22452625714
286,363980.22452625714
287,363980.22452625714
288,363980.22452625714
289,363980.22452625714
290,363980.22452625714
291,363980.22452625714
292,363980.22452625714
293,354121.20956665114
294,320875.8810323742
295,295832.84494503814
296,295832.84494503814
297,295832.84494503814
298,295832.84494503814
299,295832.84494503814
300,295832.84494503814
301,295832.84494503814
302,288200.81155878986
303,271609.138154824
304,271609.138154824
305,257510.619037544
306,244431.85790581518
307,244431.85790581518
308,244431.85790581518
309,244431.85790581518
310,235840.87638494023
311,235840.87638494023
312,235840.87638494023
313,235840.87638494023
314,235840.87638494023
315,235840.87638494023
316,235840.87638494023
317,224921.7339755938
318,196029.54556878778
319,196029.54556878778
320,196029.54556878778
321,196029.54556878778
322,196029.54556878778
323,196029.54556878778
324,196029.54556878778
325,194382.4108939679
326,194382.4108939679
327,194368.26214249906
328,194368.26214249906
329,175059.11946389324
330,175059.11946389324
331,150007.87432929422
332,150007.87432929422
333,150007.87432929422
334,150007.87432929422
335,150007.87432929422
336,144215.37134187535
337,137560.8722615911
338,137560.8722615911
339,137560.8722615911
340,137560.8722615911
341,137560.8722615911
342,137560.8722615911
343,137560.8722615911
344,137560.8722615911
345,137560.8722615911
346,137560.8722615911
347,136631.7540650126
348,132472.3944749443
349,116045.59436348402
350,116045.59436348402
351,116045.59436348402
352,116045.59436348402
353,116045.59436348402
354,115207.63144947325
355,104753.54692468695
356,103028.10213523079
357,88823.50986422898
358,88823.50986422898
359,88823.50986422898
360,80972.32936657638
361,80972.32936657638
362,80972.32936657638
363,73356.47949479287
364,73356.47949479287
365,73356.47949479287
366,73356.47949479287
367,70522.259789516
368,67329.54713441442
369,67329.54713441442
370,57628.0923453036
371,57628.0923453036
372,57628.0923453036
373,50165.615033246926
374,48380.28237361301
375,48380.28237361301
376,37097.42712477895
377,37097.42712477895
378,37097.42712477895
379,37097.42712477895
380,37097.42712477895
381,37097.42712477895
382,37097.42712477895
383,37097.42712477895
384,37097.42712477895
385,37097.42712477895
386,37097.42712477895
387,37097.42712477895
388,32008.20616896052
389,32008.20616896052
390,32008.20616896052
391,32008.20616896052
392,32008.20616896052
393,30932.931518237947
394,29034.577195131962
395,29034.577195131962
396,25963.806546814845
397,25963.806546814845
398,23535.40901442698
399,18626.840013077617
400,18626.840013077617
401,18553.262436925343
402,17822.202307411735
403,17822.202307411735
404,17449.321710092867
405,16416.036606306017
406,15377.079640441327
407,15377.079640441327
408,15377.079640441327
409,15377.079640441327
410,15377.079640441327
411,15377.079640441327
412,12806.996056767444
413,12806.996056767444
414,12806.996056767444
415,12806.996056767444
416,10899.02966199519
417,10348.282862196847
418,10348.282862196847
419,10348.282862196847
420,10348.282862196847
421,10348.282862196847
422,10331.188039847868
423,10331.188039847868
424,9188.1410306789
425,9188.1410306789
426,9188.1410306789
427,8891.721745018629
428,8891.721745018629
429,8891.721745018629
430,8891.721745018629
431,8891.721745018629
432,8159.445256788419
433,8080.922274163406
434,8080.922274163406
435,8080.922274163406
436,8075.124684152539
437,6883.670426380382
438,6883.670426380382
439,6883.670426380382
440,6883.670426380382
441,6883.670426380382
442,6883.670426380382
443,6883.670426380382
444,6883.670426380382
445,6733.662180864344
446,5781.926120194643
447,5781.926120194643
448,5509.58079798978
449,4313.902735540133
450,3965.435414509278
451,3965.435414509278
452,3965.435414509278
453,3386.413179588808
454,3266.373538730836
455,3266.373538730836
456,3170.616164410226
457,2906.0530287332263
458,2906.0530287332263
459,2899.36824927399
460,2607.0344298413997
461,2313.0865833116513
462,2313.0865833116513
463,2167.7181666572037
464,2167.7181666572037
465,1990.6762290176666
466,1955.4418349749658
467,1615.7353450530115
468,1580.4669040848055
469,1497.0397338490313
470,1219.0792919126036
471,980.6226848326171
472,980.6226848326171
473,934.2670564286004
474,902.9015921943467
475,743.409706807478
476,673.9061965578665
477,673.9061965578665
478,673.9061965578665
479,673.9061965578665
480,673.9061965578665
481,673.9061965578665
482,624.3559484998957
483,617.6732007887779
484,599.1432917452046
485,599.1432917452046
486,592.927034677137
487,523.5664615371738
488,523.5664615371738
489,523.5664615371738
490,523.5664615371738
491,502.23993884700707
492,502.23993884700707
493,502.23993884700707
494,502.23993884700707
495,432.5503079654789
496,432.5503079654789
497,432.5503079654789
498,432.5503079654789
499,404.92291687070656
500,404.92291687070656
501,404.92291687070656
502,398.758855981307
503,334.8345928629199
504,270.3746619121624
505,270.3746619121624
506,270.3746619121624
507,232.47637297154336
508,182.0110538551974
509,182.0110538551974
510,179.14017147104946
511,179.14017147104946
512,179.14017147104946
513,151.55443815288453
514,131.82467599061505
515,116.04805324092614
516,116.04805324092614
517,116.04805324092614
518,116.04805324092614
519,116.04805324092614
520,116.04805324092614
521,116.04805324092614
522,116.04805324092614
523,116.04805324092614
524,107.55277175225173
525,91.53884187951543
526,85.90881197931456
527,74.56984528117003
528,74.56984528117003
529,74.56984528117003
530,74.56984528117003
531,74.56984528117003
532,74.56984528117003
533,74.56984528117003
534,71.3039562283728
535,71.3039562283728
536,61.19340146977704
537,61.19340146977704
538,61.19340146977704
539,61.19340146977704
540,61.19340146977704
541,55.69843038166247
542,55.69843038166247
543,47.55750776893481
544,46.60964993659921
545,37.44805754200741
546,37.44805754200741
547,37.44805754200741
548,37.44805754200741
549,35.44722182893618
550,32.973179111236135
551,31.66108610115307
552,28.91530066108949
553,28.91530066108949
554,28.91530066108949
555,28.91530066108949
556,26.794485325973564
557,25.22471939867544
558,23.003081595593198
559,22.766134031029264
560,21.243749741300938
561,17.960252119296772
562,13.831458135842627
563,12.061240098759129
564,11.921423089963541
565,11.921423089963541
566,11.921423089963541
567,11.366085089629223
568,10.786586206542019
569,8.952158941901553
570,8.281917245299878
571,8.281917245299878
572,8.281917245299878
573,8.281917245299878
574,7.160607979709549
575,5.72794243571627
576,5.72794243571627
577,3.9614395122941892
578,3.9614395122941892
579,3.9614395122941892
580,3.9614395122941892
581,3.745568539976188
582,2.9140549804130558
583,2.4152343301836128
584,2.4152343301836128
585,2.4152343301836128
586,2.4152343301836128
587,2.4152343301836128
588,2.2798285280089234
589,2.232691773076863
590,1.985601194003004
591,1.985601194003004
592,1.7110121429789393
593,1.283708730732428
594,1.283708730732428
595,1.2617102673775602
596,1.0215546360049053
597,0.6656226476161299
598,0.6656226476161299
599,0.6656226476161299
600,0.5710556108007053
601,0.5249719263118776
602,0.4795291725814782
603,0.467758316211733
604,0.467758316211733
605,0.3015150002989705
606,0.3015150002989705
607,0.3015150002989705
608,0.3015150002989705
609,0.2658679852431902
610,0.2658679852431902
611,0.25217438531968883
612,0.22365007615957494
613,0.20270734349036099
614,0.17248730983185379
615,0.17248730983185379
616,0.17248730983185379
617,0.14923821902873205
618,0.14923821902873205
619,0.14923821902873205
620,0.14087867095789328
