num_evaluations,best
40,51387059866.84531
84,42126104618.466286
95,32963760964.739025
117,31500197127.08418
139,31349884857.150826
161,31346834091.230293
183,31346771004.240646
216,31344485293.134247
260,30977160233.786327
293,17437732586.09812
315,17354277649.142696
348,13996152340.199062
359,8169229470.270851
370,3275668587.674164
381,658603293.0981393
392,28347.306878776784
403,11507.029155772147
414,131.626745844497
425,100.26540331159863
436,100.00004134213252
447,100.00000869743643
458,100.00000841075278
