num_evaluations,best
40,88213792538.95892
84,70273105348.51595
95,45897211295.28002
117,43761584320.53581
139,43688799777.26774
161,43688561149.811905
172,43688114845.7249
238,42628609943.01851
260,32622780150.04693
282,32369602623.46537
304,32369441880.62706
392,25692193347.014008
403,16774872587.198622
414,3669082083.2647033
425,104425.24439489706
436,51234.652374689205
447,22285.39419012173
458,2318.3531085712693
469,212.76024385629108
480,100.97682643055401
491,100.0032175984146
502,100.00000373276099
