num_evaluations,best
40,132593985050.71129
84,109620742631.73647
95,96449986819.33328
117,94146295765.01245
139,94113071730.55632
161,94112875733.83055
183,94111028366.94565
227,93815112039.92085
271,49970016327.039536
293,49834924814.896576
315,49834704150.23399
414,18627034322.1129
425,13052269317.64806
436,4944491010.9117155
447,129216319.6129041
458,1522685.118155532
469,479777.076051596
480,29229.455520043048
491,928.9580687852978
502,103.95666367008587
513,100.00796324826209
524,100.00001876801849
535,100.00000846769571
546,100.00000841183852
590,100.00000841183852
