num_evaluations,best
40,76446726898.30934
84,64452028091.92862
95,46957397585.70255
117,46387550377.130806
139,46367234710.720146
161,46367116976.263245
194,46362772169.911095
238,45696244383.281784
271,22011203987.64623
293,20955589733.038227
315,20955192886.22002
392,16806170517.58344
403,9470132309.494959
414,450264582.4782675
425,11041912.449413437
447,247314.35458742912
458,213.02703094495703
469,108.54384280307762
480,100.14756143027812
491,100.00087747760767
502,100.00001231930447
513,100.00000848957394
524,100.00000841388479
535,100.00000841138194
