num_evaluations,best
40,129697215194.24191
84,105517200365.48286
95,81213731908.51166
117,80368825003.02055
139,80313328440.86162
161,80312842100.99059
172,80312108890.08672
205,80284692091.34846
249,76331412766.25264
271,41923829299.50483
293,41575562942.484985
326,28760700353.80853
337,11792576776.05936
348,301746626.6043253
359,33840.30652157581
370,17913.577988189696
381,6147.766614306027
392,723.7718812933713
403,124.86565172643137
414,100.21937872635583
425,100.00051191246192
436,100.0000064051065
