num_evaluations,best
40,61337351005.925316
95,26827809130.423325
117,24479404784.331036
139,23725121041.7466
161,23715846610.196335
183,23714357464.69032
205,23714311325.91915
227,23713871626.32809
293,22617165068.58773
315,13045177318.286377
337,12895196796.085287
370,7318508676.605554
381,455582060.7071048
403,161377809.4266063
414,40191090.781904794
425,179.7082289858007
436,118.25947284862713
447,100.29007757180464
458,100.00419535340332
469,100.00002346572238
480,100.00000867049538
491,100.00000841084348
601,100.00000841084348
