evaluations,best
0,10028370004.294874
1,1281375513.9193807
2,860423960.603478
3,430114008.1291571
4,232025759.27353457
5,108089081.47979055
6,70496468.99762452
7,56447256.78968307
8,46101960.2591455
9,38507113.2213049
10,24291181.18337268
11,16921331.528625272
12,15344144.223685808
13,12810275.066055343
14,12050027.758025866
15,10599543.879049685
16,8819770.09379595
17,6972856.626599127
18,4914370.616405343
19,3897623.980371376
20,3586671.1564746336
21,3463621.930164455
22,3364358.4802648704
23,3110619.2309900126
24,3017447.1651260145
25,2679911.3392356667
26,2442131.9541036473
27,2275184.235312924
28,2183298.6336148265
29,2044056.306497838
30,1950403.4608230626
31,1867818.5640213669
32,1802106.8276321169
33,1753604.3427716817
34,1682227.895032486
35,1604434.7950862322
36,1561057.3115450991
37,1464626.1825773597
38,1413431.8325128471
39,1391620.0823448722
40,1364935.9479676392
41,1319905.5382245495
42,1296410.2874971828
43,1259671.7059027315
44,1238853.797211169
45,1218404.8053993708
46,1150547.5794735514
47,1018371.1941417769
48,989813.6230815232
49,826748.9696047963
50,707701.5907799919
51,671024.9868718983
52,654073.5277127651
53,639191.6348731996
54,636005.5678660796
55,625765.1838266518
56,622546.4102543503
57,616168.5972777231
58,604522.8010264041
59,587069.7219385784
60,579122.2143240283
61,560795.1288427934
62,552642.817741644
63,549828.5741193909
64,539037.4809232804
65,516278.23262860987
66,500207.09301186807
67,478243.676986613
68,455390.0250524672
69,418664.3901858402
70,411242.6265445892
71,381673.954032034
72,371812.6919009948
73,366119.5968356857
74,357292.4924816185
75,349223.9065388943
76,340083.9717756727
77,333682.88987310405
78,329186.8648477577
79,324689.05032493034
80,316333.8793490769
81,314024.5777813377
82,310811.87208056904
83,307295.0350887634
84,303336.78205314046
85,299141.2314377474
86,292732.9081832003
87,286448.944529947
88,278615.19009106874
89,266659.47394864337
90,262307.6549897912
91,257751.4396415208
92,253096.695629279
93,242453.98531050704
94,231294.28871970845
95,222409.67202859308
96,216941.19469532277
97,211955.08796895528
98,197704.773584561
99,195471.43765008054
100,182505.72248021208
101,179645.6796789747
102,176019.02769681092
103,172800.66226176248
